"","I_L_0","I_L_0.5","I_L_1","I_L_2","I_L_4","I_L_8","I_T_0","I_T_0.5","I_T_1","I_T_2","I_T_4","I_T_8","D_L_0","D_L_0.5","D_L_1","D_L_2","D_L_4","D_L_8","D_T_0","D_T_0.5","D_T_1","D_T_2","D_T_4","D_T_8"
"Nxph3",0.0901776246708667,0.224003849282146,0.160515241082656,0.514083093641292,0.159375122021578,0,0.0901776246708667,0.0579157175728449,0.0917738508766697,0.87550506085153,0,0,0.33423186555481,0.196307446735884,0,0.277148158390601,0.296911280109083,0,0.33423186555481,0.0994672364508534,0,0.253164115007379,0.411471430386562,0.0929462876416199
"Oasl1",0.167637708090783,0,0.768738651956114,1.13796643678673,0.398437805053944,0.217261797424231,0.167637708090783,0.138436133383028,0,0.166838756150079,0.138162804970213,0.132878433990861,0,0,0.55746550406045,0.681757585339526,0.188956619339332,0,0,0.0634714279407626,0.292010249814701,0,0,0
"Osmr",310.168659772961,356.767194836258,392.820512378621,489.274802970028,292.664196308866,424.964075761796,310.168659772961,456.58491514979,514.471251267787,379.080575998536,176.55098014251,51.2246363034771,266.863390131947,333.277039781955,466.619959741806,695.32771232448,503.598732179666,705.122942851341,266.863390131947,433.234748491808,522.760631178328,528.393779833473,386.489114275542,387.235713071655
"Pcdh10",4.3262115303083,5.49720515003916,19.4072040033078,5.62917791681856,5.42122398199292,3.91071235363616,4.3262115303083,31.1747227899212,48.8987635719439,6.74621359576517,8.05560668600157,1.22912551441547,7.45633750282142,5.62530962403348,49.2796246395923,9.12791295269899,5.04749176185442,3.24045470060359,7.45633750282142,24.1662481872127,62.4531538044114,9.1153719515635,7.21958716735818,3.99392305561914
"Pdgfb",9.9478632771152,19.568922577164,36.1410942708516,48.2151635760942,27.662633251531,2.60714156909077,9.9478632771152,19.7256934222811,27.9056762786271,21.0414555543674,30.0473346982809,0.199317650986292,20.5029315735022,14.598976014233,4.39593768520719,32.9179093855927,10.166905346899,6.91297002795432,20.5029315735022,9.62656597361719,8.9473521222226,33.0389173105665,11.6846158442561,3.03532295863608
"Pilra",1.19600955831941,2.11921826440895,1.25028437520408,1.49050732633812,6.00354123502264,3.04166516393923,1.19600955831941,3.28912798236779,0.523468449547282,0.725214926816427,1.30244480170778,0.298976476479438,1.42656362193178,6.57343741212093,2.01746253685648,4.72306328386777,12.0654078237027,10.3694550419315,1.42656362193178,3.06167870217178,1.49858856584695,3.70445733536723,5.47487011727101,3.9328813015149
"Pim1",8.94376689140939,31.5345422781858,105.999208707912,49.9650834621722,25.9622849799705,12.3839224531812,8.94376689140939,58.8602342510688,55.627341477463,14.3556523373127,14.9149317728519,1.09624708042461,12.4560054748278,27.714633793987,54.1974074244076,64.71305700895,43.833763979622,21.3870010239837,12.4560054748278,38.0167267456742,56.9100597290051,35.7510990710815,14.7087581266343,8.94921352119186
"Plekhh1",2.02957397305161,3.3051129834214,4.76427462661617,10.6126137155862,9.22295750118623,5.86606853045424,2.02957397305161,5.2740184392719,8.91636351704755,7.87496064694456,4.77169896913013,0.730831386949738,2.23906471636615,4.15125329679656,6.50981787899977,13.0293479925641,8.8625131342516,7.56106096807504,2.23906471636615,6.64540166327693,11.8123102272812,16.0156619830565,7.86639552601329,1.91996750693664
"Ppp1r15a",15.7140177572097,37.0068855570516,72.8189738708864,9.76562086612562,9.59689098028598,24.3333213115139,15.7140177572097,36.952545804801,27.9883997274206,9.99007664867395,16.1634166654353,3.12264319878524,21.8305664189509,30.3522067566017,46.8604352360523,12.4448131384229,22.3212444487981,25.0595163513344,21.8305664189509,34.0045685475266,21.8741529153846,8.59966121262788,16.6080815238757,23.9954428672522
"Prokr2",0.150296041118111,0.232287973538495,0.40128810270664,1.49645533564743,0.549233179547577,0.434523594848462,0.150296041118111,0.37205308293804,0.703678707182714,0.506895931047303,0.276325609940427,0.099658825493146,0.478269228879566,0.140463954029103,0.214577336743078,3.02447781748377,0.656808099997944,0.216030313373573,0.478269228879566,0.49127752782432,0.451801472994144,1.34350587797887,0.515684797668442,0
"Ptger2",0.773445998284948,0.843683733607949,2.39905609003667,4.26446032899205,4.09961951829166,1.30357078454539,0.773445998284948,0.864704179747091,1.44811939793453,1.23327430757644,1.78770868498944,0.132878433990861,0.494547647880688,0.72346484274308,1.65644992536225,3.56610167029374,3.85984664141808,2.80839407385644,0.494547647880688,0.779319160856295,3.18454055141753,2.93225717334212,2.89106409018785,0.650624013491339
"Ptges",7.87088364680243,7.29560523931394,27.8515992125536,24.1316538904372,36.2873489212612,23.464274121817,7.87088364680243,31.6968878735858,25.4566315450945,11.9625134516281,15.8534599370016,1.7274196418812,8.25523829635274,11.8015826853679,16.9704721829015,46.4590689912693,71.0243499299435,35.4289713932659,8.25523829635274,20.9272453715377,29.0020588576331,29.5520469514469,19.3264385194828,15.4790562507311
