"","I_L_0","I_L_0.5","I_L_1","I_L_2","I_L_4","I_L_8","I_T_0","I_T_0.5","I_T_1","I_T_2","I_T_4","I_T_8","D_L_0","D_L_0.5","D_L_1","D_L_2","D_L_4","D_L_8","D_T_0","D_T_0.5","D_T_1","D_T_2","D_T_4","D_T_8"
"Bcl3",0.127446581525302,0.19651554242624,0.539969681447852,1,0.48281565098594,0.257981523532203,0.127446581525302,0.945262161859427,0.65990281232502,0.367309668181909,0.150294440101516,0.0115682121596946,0.19054150077216,0.191503764357075,0.661294590249929,2.011708664464,1.02778038890758,0.606766644433699,0.19054150077216,0.914435362628047,0.855279372160713,1.23426303712666,0.310209444107242,0.198867485428504
"Bdkrb2",0.102871628501137,0.439959590988126,0.598290708346634,0.835476955145956,0.742757845853249,0.502128011357362,0.102871628501137,0.936766145240268,1,0.330748853223208,0.433918291558833,0.109680027576902,0.327450383377105,0.45937705350992,0.737663908233764,1.2298302076123,1.11102438090929,1.99712739070033,0.327450383377105,0.698801772363079,1.24238992802516,0.888269805004461,0.753416903284822,1.63515736794434
"Birc3",0.139569571719729,0.393078455791246,0.631157543342656,0.708155381923923,0.579401736285706,0.222612761862279,0.139569571719729,1,0.869379902539414,0.230695435545856,0.17017596751381,0.0194501587704879,0.192985729003217,0.386345014173929,0.796788969769776,1.0866068603065,0.953113424731671,0.633451328897687,0.192985729003217,1.01083269018788,0.986999706293233,0.844849932831524,0.325598081544353,0.153802359567764
"Btg2",0.171616317882817,0.341457443448805,1,0.200387467608106,0.156237607092334,0.194779611088373,0.171616317882817,0.67946860990575,0.423596526039274,0.126513236084559,0.261134405158146,0.0304191025343691,0.266882766728365,0.276765684490963,0.56503771651497,0.215941922615264,0.270755887068411,0.156390425972868,0.266882766728365,0.54945304110552,0.286363150315713,0.168158011049937,0.260359524359272,0.121417748319029
"Ccdc88c",0.0927573773512226,0.244664863272013,0.514293204169395,1,0.719487105119685,0.188328229467454,0.0927573773512226,0.27256693464441,0.499007716600777,0.676263379962623,0.579047642251879,0.0166128627185858,0.182913374011492,0.126996462537269,0.109991287047484,0.723679561862522,0.366262803768408,0.0576186913119912,0.182913374011492,0.136587855556585,0.223351448811755,0.743273698486396,0.267954264032306,0.105266262011228
"Ccl1",0,0.0570236548428253,0.442019890915156,1,0.393375522293265,0,0,0.579524797630693,0.308772550589082,0.147414586478455,0,0,0,0.0334181322626842,0.542510732212303,1.11841697078663,0.124370575751157,0,0,0.225349988854632,1.10958269521648,1.12918989652948,0.205778604662774,0
"Ccl2",0.0492030419895731,0.105836638572675,1,0.851799585582368,0.615951889535555,0.884033079053117,0.0492030419895731,0.929663266809078,0.866829131649256,0.327505535670753,0.109587518577543,0.018836370647171,0.0990858203786031,0.150434874670413,0.720218641227068,1.33041526328551,2.34247664642025,2.11768893392308,0.0990858203786031,0.979499384292408,1.25416541074745,1.0869329337535,0.798031143881215,0.32961575103195
"Ccl3",0.0949288241792547,0.315610897147898,1,0.52015496351879,0.514761242016052,0.0703410779216482,0.0949288241792547,0.0716107952122801,0.0262913805465277,0.0489104189390439,0.0580669779041061,0.00478010727164176,0.0977521134245262,0.217218091073331,0.301096917241587,0.220428640081478,0.637279370718395,0.349711851936326,0.0977521134245262,0.048011709077207,0.0737354519524025,0.0645453581602293,0.0854507950466984,0.0456627752223988
"Ccl5",0.000818211575371969,0.00187338252050463,0.214723776344574,1,0.950831556714881,0.0354831936123175,0.000818211575371969,0.0385119279496187,0.110713744951568,0.110840046999933,0.0142865656426638,0.00135635649481923,0.00295874710385419,0.00669864582950888,0.140080599647496,1.31215328704926,1.86348775614585,0.493948947169708,0.00295874710385419,0.0279916351341059,0.301343934588486,1.28245700022742,0.275358401934409,0.0362507463568315
"Ccl7",0.112011157140523,0.144149544316008,1,0.595596522276568,0.514861111569052,0.62548526180901,0.112011157140523,0.671887044453707,0.512860787516073,0.252663025261076,0.231798166089506,0.0609425089635022,0.190409421365959,0.258214161994038,0.877066601506444,0.927488833678076,1.58701071079212,1.11242875176717,0.190409421365959,0.841685472864738,0.835440948056477,0.731323841050567,0.75080610054659,0.371768087962675
"Cd274",0.314463643697597,0.814407877422384,0.550091120870739,0.942879388816285,0.707859612580693,0.38184063583743,0.314463643697597,0.440243965389564,0.376697588984692,1,0.59287872651308,0.0399468958789716,0.341589384750864,0.447892590942946,0.557234778665309,1.45231451666315,1.84177547072683,0.639454796566762,0.341589384750864,0.291462283426774,0.679336182303477,2.00775259133862,0.573410348023334,0.117415203898201
