"time","caRNA","sti","geno","gene"
1.08333333333333,0.878653503105191,"tnf","mt","Sod2"
1.16666666666667,0.889154268349683,"tnf","mt","Sod2"
1.25,0.892946260375183,"tnf","mt","Sod2"
1.33333333333333,0.890613231630066,"tnf","mt","Sod2"
1.41666666666667,0.882621466293304,"tnf","mt","Sod2"
1.5,0.869343401757461,"tnf","mt","Sod2"
1.58333333333333,0.85411186416586,"tnf","mt","Sod2"
1.66666666666667,0.839916161933532,"tnf","mt","Sod2"
1.75,0.826579407104739,"tnf","mt","Sod2"
1.83333333333333,0.813952139302887,"tnf","mt","Sod2"
1.91666666666667,0.801907953559653,"tnf","mt","Sod2"
2,0.790339976379614,"tnf","mt","Sod2"
2.08333333333333,0.778022998788751,"tnf","mt","Sod2"
2.16666666666667,0.763919159788092,"tnf","mt","Sod2"
2.25,0.748196957819868,"tnf","mt","Sod2"
2.33333333333333,0.731003975745804,"tnf","mt","Sod2"
2.41666666666667,0.712471815006681,"tnf","mt","Sod2"
2.5,0.692720402779991,"tnf","mt","Sod2"
2.58333333333333,0.671861834769964,"tnf","mt","Sod2"
2.66666666666667,0.65000381784934,"tnf","mt","Sod2"
2.75,0.627252758167669,"tnf","mt","Sod2"
2.83333333333333,0.603716522785035,"tnf","mt","Sod2"
2.91666666666667,0.5795068862989,"tnf","mt","Sod2"
3,0.55474165840867,"tnf","mt","Sod2"
3.08333333333333,0.529546474216528,"tnf","mt","Sod2"
3.16666666666667,0.504056216813954,"tnf","mt","Sod2"
3.25,0.47841603207037,"tnf","mt","Sod2"
3.33333333333333,0.452781889401816,"tnf","mt","Sod2"
3.41666666666667,0.427320640615405,"tnf","mt","Sod2"
3.5,0.402209532630375,"tnf","mt","Sod2"
3.58333333333333,0.377635139715994,"tnf","mt","Sod2"
3.66666666666667,0.353791697245582,"tnf","mt","Sod2"
3.75,0.330878841685223,"tnf","mt","Sod2"
3.83333333333333,0.309098789757468,"tnf","mt","Sod2"
3.91666666666667,0.288653021802258,"tnf","mt","Sod2"
4,0.269738568237413,"tnf","mt","Sod2"
4.08333333333333,0.253060696815888,"tnf","mt","Sod2"
4.16666666666667,0.238904956542489,"tnf","mt","Sod2"
4.25,0.226883894872835,"tnf","mt","Sod2"
4.33333333333333,0.21666970200644,"tnf","mt","Sod2"
4.41666666666667,0.207985000108179,"tnf","mt","Sod2"
4.5,0.200595084706164,"tnf","mt","Sod2"
4.58333333333333,0.19430135969413,"tnf","mt","Sod2"
4.66666666666667,0.188935782310938,"tnf","mt","Sod2"
4.75,0.184356162719575,"tnf","mt","Sod2"
4.83333333333333,0.180442186711716,"tnf","mt","Sod2"
4.91666666666667,0.177092050290248,"tnf","mt","Sod2"
5,0.174219611996772,"tnf","mt","Sod2"
5.08333333333333,0.171751983332784,"tnf","mt","Sod2"
5.16666666666667,0.169627489877011,"tnf","mt","Sod2"
5.25,0.167793946069991,"tnf","mt","Sod2"
5.33333333333333,0.166207195410466,"tnf","mt","Sod2"
5.41666666666667,0.164829875231924,"tnf","mt","Sod2"
5.5,0.163630371509257,"tnf","mt","Sod2"
5.58333333333333,0.162581934460777,"tnf","mt","Sod2"
5.66666666666667,0.161661930208419,"tnf","mt","Sod2"
5.75,0.160851207564531,"tnf","mt","Sod2"
5.83333333333333,0.160133562233904,"tnf","mt","Sod2"
5.91666666666667,0.159495283444377,"tnf","mt","Sod2"
6,0.158924770335421,"tnf","mt","Sod2"
6.08333333333333,0.158429886407664,"tnf","mt","Sod2"
6.16666666666667,0.158015931520058,"tnf","mt","Sod2"
6.25,0.157670469316226,"tnf","mt","Sod2"
6.33333333333333,0.157382978335103,"tnf","mt","Sod2"
6.41666666666667,0.157144555763543,"tnf","mt","Sod2"
6.5,0.156947668419093,"tnf","mt","Sod2"
6.58333333333333,0.15678594204226,"tnf","mt","Sod2"
6.66666666666667,0.15665398300463,"tnf","mt","Sod2"
6.75,0.156547227445897,"tnf","mt","Sod2"
6.83333333333333,0.156461813620063,"tnf","mt","Sod2"
6.91666666666667,0.156394473880248,"tnf","mt","Sod2"
7,0.156342443280851,"tnf","mt","Sod2"
7.08333333333333,0.156303382240607,"tnf","mt","Sod2"
7.16666666666667,0.156275311103363,"tnf","mt","Sod2"
7.25,0.156256554766215,"tnf","mt","Sod2"
7.33333333333333,0.156245695826192,"tnf","mt","Sod2"
7.41666666666667,0.156241534934988,"tnf","mt","Sod2"
7.5,0.156243057252829,"tnf","mt","Sod2"
7.58333333333333,0.156249404063173,"tnf","mt","Sod2"
7.66666666666667,0.15625984875427,"tnf","mt","Sod2"
7.75,0.156273776495802,"tnf","mt","Sod2"
7.83333333333333,0.156290667042107,"tnf","mt","Sod2"
7.91666666666667,0.156310080181013,"tnf","mt","Sod2"
8,0.156331193209466,"tnf","mt","Sod2"
0,0.21685473528681,"lps","wt","Tnip1"
0.0833333333333333,0.21685756805777,"lps","wt","Tnip1"
0.166666666666667,0.21701196435491,"lps","wt","Tnip1"
0.25,0.218788020719191,"lps","wt","Tnip1"
0.333333333333333,0.228351514982249,"lps","wt","Tnip1"
0.416666666666667,0.258652588391423,"lps","wt","Tnip1"
0.5,0.319263553833877,"lps","wt","Tnip1"
0.583333333333333,0.39873110109017,"lps","wt","Tnip1"
0.666666666666667,0.48212309805101,"lps","wt","Tnip1"
0.75,0.56257530408596,"lps","wt","Tnip1"
0.833333333333333,0.636082986921362,"lps","wt","Tnip1"
0.916666666666667,0.700971434970184,"lps","wt","Tnip1"
1,0.757003942510525,"lps","wt","Tnip1"
1.08333333333333,0.804146633863743,"lps","wt","Tnip1"
1.16666666666667,0.843186003710447,"lps","wt","Tnip1"
1.25,0.875537456461403,"lps","wt","Tnip1"
1.33333333333333,0.902366878587342,"lps","wt","Tnip1"
1.41666666666667,0.924634892717078,"lps","wt","Tnip1"
1.5,0.943133212350845,"lps","wt","Tnip1"
1.58333333333333,0.958325637301471,"lps","wt","Tnip1"
1.66666666666667,0.970624748668062,"lps","wt","Tnip1"
1.75,0.980552977955291,"lps","wt","Tnip1"
1.83333333333333,0.988536853886292,"lps","wt","Tnip1"
1.91666666666667,0.994924513188946,"lps","wt","Tnip1"
2,1,"lps","wt","Tnip1"
2.08333333333333,1.00397644240763,"lps","wt","Tnip1"
2.16666666666667,1.00702558223639,"lps","wt","Tnip1"
2.25,1.00930266735058,"lps","wt","Tnip1"
2.33333333333333,1.01093343191216,"lps","wt","Tnip1"
2.41666666666667,1.01201939438704,"lps","wt","Tnip1"
2.5,1.01264217723856,"lps","wt","Tnip1"
2.58333333333333,1.01286702761986,"lps","wt","Tnip1"
2.66666666666667,1.01274568434646,"lps","wt","Tnip1"
2.75,1.01231870983904,"lps","wt","Tnip1"
2.83333333333333,1.01161738400183,"lps","wt","Tnip1"
2.91666666666667,1.01066523925768,"lps","wt","Tnip1"
3,1.00947930147286,"lps","wt","Tnip1"
3.08333333333333,1.0080710896827,"lps","wt","Tnip1"
3.16666666666667,1.00644741789123,"lps","wt","Tnip1"
3.25,1.00461103437298,"lps","wt","Tnip1"
3.33333333333333,1.0025611275329,"lps","wt","Tnip1"
3.41666666666667,1.00029372222397,"lps","wt","Tnip1"
3.5,0.99780198627059,"lps","wt","Tnip1"
3.58333333333333,0.995076463632237,"lps","wt","Tnip1"
3.66666666666667,0.992105248029986,"lps","wt","Tnip1"
3.75,0.988874108841684,"lps","wt","Tnip1"
3.83333333333333,0.985366579564376,"lps","wt","Tnip1"
3.91666666666667,0.981564018078539,"lps","wt","Tnip1"
4,0.977445647257258,"lps","wt","Tnip1"
4.08333333333333,0.972964347189054,"lps","wt","Tnip1"
4.16666666666667,0.968071779754072,"lps","wt","Tnip1"
4.25,0.962741391685945,"lps","wt","Tnip1"
4.33333333333333,0.956943629493186,"lps","wt","Tnip1"
4.41666666666667,0.950646146310171,"lps","wt","Tnip1"
4.5,0.94381403119462,"lps","wt","Tnip1"
4.58333333333333,0.936410081091993,"lps","wt","Tnip1"
4.66666666666667,0.928395135635058,"lps","wt","Tnip1"
4.75,0.919728495654695,"lps","wt","Tnip1"
4.83333333333333,0.910368446687253,"lps","wt","Tnip1"
4.91666666666667,0.900272908541718,"lps","wt","Tnip1"
5,0.889400230740591,"lps","wt","Tnip1"
5.08333333333333,0.877710150903613,"lps","wt","Tnip1"
5.16666666666667,0.865164928401557,"lps","wt","Tnip1"
5.25,0.851730658358733,"lps","wt","Tnip1"
5.33333333333333,0.837378760906788,"lps","wt","Tnip1"
5.41666666666667,0.822087627234183,"lps","wt","Tnip1"
5.5,0.805844387471733,"lps","wt","Tnip1"
5.58333333333333,0.788646746319752,"lps","wt","Tnip1"
5.66666666666667,0.770504811625862,"lps","wt","Tnip1"
5.75,0.751442820622823,"lps","wt","Tnip1"
5.83333333333333,0.731500650659965,"lps","wt","Tnip1"
5.91666666666667,0.710734988968243,"lps","wt","Tnip1"
6,0.68922003399069,"lps","wt","Tnip1"
6.08333333333333,0.668935724901749,"lps","wt","Tnip1"
6.16666666666667,0.651412571218516,"lps","wt","Tnip1"
6.25,0.636145017857399,"lps","wt","Tnip1"
6.33333333333333,0.622720286368737,"lps","wt","Tnip1"
6.41666666666667,0.610801355127802,"lps","wt","Tnip1"
6.5,0.600113114970312,"lps","wt","Tnip1"
6.58333333333333,0.590431055008868,"lps","wt","Tnip1"
6.66666666666667,0.581572016139216,"lps","wt","Tnip1"
6.75,0.573386634282822,"lps","wt","Tnip1"
6.83333333333333,0.565753164497667,"lps","wt","Tnip1"
6.91666666666667,0.558572433546759,"lps","wt","Tnip1"
7,0.551763714651895,"lps","wt","Tnip1"
7.08333333333333,0.545261355864918,"lps","wt","Tnip1"
7.16666666666667,0.539012024301546,"lps","wt","Tnip1"
7.25,0.532972453663641,"lps","wt","Tnip1"
7.33333333333333,0.527107603053817,"lps","wt","Tnip1"
7.41666666666667,0.521389151903084,"lps","wt","Tnip1"
7.5,0.515794269575079,"lps","wt","Tnip1"
7.58333333333333,0.510304609441345,"lps","wt","Tnip1"
7.66666666666667,0.504905486400203,"lps","wt","Tnip1"
7.75,0.499585204312162,"lps","wt","Tnip1"
7.83333333333333,0.494334505954321,"lps","wt","Tnip1"
7.91666666666667,0.489146123105252,"lps","wt","Tnip1"
8,0.484116517318688,"lps","wt","Tnip1"
0,0.21685473528681,"tnf","wt","Tnip1"
0.0833333333333333,0.216918875012361,"tnf","wt","Tnip1"
0.166666666666667,0.22164247951571,"tnf","wt","Tnip1"
0.25,0.264067029118885,"tnf","wt","Tnip1"
0.333333333333333,0.36196693500141,"tnf","wt","Tnip1"
0.416666666666667,0.472515920459366,"tnf","wt","Tnip1"
0.5,0.571823819337084,"tnf","wt","Tnip1"
0.583333333333333,0.65415901683912,"tnf","wt","Tnip1"
0.666666666666667,0.719786881087131,"tnf","wt","Tnip1"
0.75,0.770701293122309,"tnf","wt","Tnip1"
0.833333333333333,0.807757841200586,"tnf","wt","Tnip1"
0.916666666666667,0.830334931366058,"tnf","wt","Tnip1"
1,0.835911130466939,"tnf","wt","Tnip1"
1.08333333333333,0.817303265573523,"tnf","wt","Tnip1"
1.16666666666667,0.767569933737928,"tnf","wt","Tnip1"
1.25,0.694091475608413,"tnf","wt","Tnip1"
1.33333333333333,0.614984518033965,"tnf","wt","Tnip1"
1.41666666666667,0.543695622334963,"tnf","wt","Tnip1"
1.5,0.484084901195015,"tnf","wt","Tnip1"
1.58333333333333,0.435249042386299,"tnf","wt","Tnip1"
1.66666666666667,0.395333777591749,"tnf","wt","Tnip1"
1.75,0.362711799381616,"tnf","wt","Tnip1"
1.83333333333333,0.336051624906543,"tnf","wt","Tnip1"
1.91666666666667,0.314264227458456,"tnf","wt","Tnip1"
2,0.296459181640036,"tnf","wt","Tnip1"
2.08333333333333,0.281908634325636,"tnf","wt","Tnip1"
2.16666666666667,0.270017717683374,"tnf","wt","Tnip1"
2.25,0.260300289497335,"tnf","wt","Tnip1"
2.33333333333333,0.252359067353434,"tnf","wt","Tnip1"
2.41666666666667,0.245869386346129,"tnf","wt","Tnip1"
2.5,0.2405659256428,"tnf","wt","Tnip1"
2.58333333333333,0.236231861241163,"tnf","wt","Tnip1"
2.66666666666667,0.232690001446529,"tnf","wt","Tnip1"
2.75,0.229795542656275,"tnf","wt","Tnip1"
2.83333333333333,0.227430149282666,"tnf","wt","Tnip1"
2.91666666666667,0.225497115780598,"tnf","wt","Tnip1"
3,0.223917412987057,"tnf","wt","Tnip1"
3.08333333333333,0.222626457132824,"tnf","wt","Tnip1"
3.16666666666667,0.221571469432359,"tnf","wt","Tnip1"
3.25,0.220709318302647,"tnf","wt","Tnip1"
3.33333333333333,0.220004755993405,"tnf","wt","Tnip1"
3.41666666666667,0.219428977535896,"tnf","wt","Tnip1"
3.5,0.218958443095176,"tnf","wt","Tnip1"
3.58333333333333,0.2185739155794,"tnf","wt","Tnip1"
3.66666666666667,0.218259674160296,"tnf","wt","Tnip1"
3.75,0.218002871550784,"tnf","wt","Tnip1"
3.83333333333333,0.217793008762994,"tnf","wt","Tnip1"
3.91666666666667,0.217621505872963,"tnf","wt","Tnip1"
4,0.217481351243364,"tnf","wt","Tnip1"
4.08333333333333,0.217366814863282,"tnf","wt","Tnip1"
4.16666666666667,0.217273214085342,"tnf","wt","Tnip1"
4.25,0.217196722182728,"tnf","wt","Tnip1"
4.33333333333333,0.217134211899221,"tnf","wt","Tnip1"
4.41666666666667,0.217083127596039,"tnf","wt","Tnip1"
4.5,0.217041380768394,"tnf","wt","Tnip1"
4.58333333333333,0.217007264660121,"tnf","wt","Tnip1"
4.66666666666667,0.216979384485522,"tnf","wt","Tnip1"
4.75,0.216956600405655,"tnf","wt","Tnip1"
4.83333333333333,0.216937980927732,"tnf","wt","Tnip1"
4.91666666666667,0.216922764822472,"tnf","wt","Tnip1"
5,0.216910330002304,"tnf","wt","Tnip1"
5.08333333333333,0.216900168088325,"tnf","wt","Tnip1"
5.16666666666667,0.21689186362599,"tnf","wt","Tnip1"
5.25,0.216885077099868,"tnf","wt","Tnip1"
5.33333333333333,0.216879531053062,"tnf","wt","Tnip1"
5.41666666666667,0.216874998743805,"tnf","wt","Tnip1"
5.5,0.216871294875459,"tnf","wt","Tnip1"
5.58333333333333,0.216868268020949,"tnf","wt","Tnip1"
5.66666666666667,0.21686579442988,"tnf","wt","Tnip1"
5.75,0.216863772975187,"tnf","wt","Tnip1"
5.83333333333333,0.216862121013776,"tnf","wt","Tnip1"
5.91666666666667,0.21686077100751,"tnf","wt","Tnip1"
6,0.216859667763266,"tnf","wt","Tnip1"
6.08333333333333,0.216858766176441,"tnf","wt","Tnip1"
6.16666666666667,0.216858029386916,"tnf","wt","Tnip1"
6.25,0.21685742727208,"tnf","wt","Tnip1"
6.33333333333333,0.216856935215306,"tnf","wt","Tnip1"
6.41666666666667,0.21685653309954,"tnf","wt","Tnip1"
6.5,0.21685620448484,"tnf","wt","Tnip1"
6.58333333333333,0.216855935936252,"tnf","wt","Tnip1"
6.66666666666667,0.216855716474542,"tnf","wt","Tnip1"
6.75,0.216855537127324,"tnf","wt","Tnip1"
6.83333333333333,0.216855390562237,"tnf","wt","Tnip1"
6.91666666666667,0.216855270787171,"tnf","wt","Tnip1"
7,0.216855172905291,"tnf","wt","Tnip1"
7.08333333333333,0.216855092914831,"tnf","wt","Tnip1"
7.16666666666667,0.216855027545495,"tnf","wt","Tnip1"
7.25,0.216854974124747,"tnf","wt","Tnip1"
7.33333333333333,0.216854930468556,"tnf","wt","Tnip1"
7.41666666666667,0.216854894792097,"tnf","wt","Tnip1"
7.5,0.21685486563679,"tnf","wt","Tnip1"
7.58333333333333,0.21685484181066,"tnf","wt","Tnip1"
7.66666666666667,0.216854822339609,"tnf","wt","Tnip1"
7.75,0.216854806427591,"tnf","wt","Tnip1"
7.83333333333333,0.216854793424063,"tnf","wt","Tnip1"
7.91666666666667,0.216854782797397,"tnf","wt","Tnip1"
8,0.216854774270196,"tnf","wt","Tnip1"
0,0.231541257442602,"lps","mt","Tnip1"
0.0833333333333333,0.231541555096046,"lps","mt","Tnip1"
0.166666666666667,0.231551651003644,"lps","mt","Tnip1"
0.25,0.231648364615188,"lps","mt","Tnip1"
0.333333333333333,0.232147952329555,"lps","mt","Tnip1"
0.416666666666667,0.233939616220449,"lps","mt","Tnip1"
0.5,0.238951583072264,"lps","mt","Tnip1"
0.583333333333333,0.260728834353537,"lps","mt","Tnip1"
0.666666666666667,0.326401486883313,"lps","mt","Tnip1"
0.75,0.426997848603557,"lps","mt","Tnip1"
0.833333333333333,0.533864039558146,"lps","mt","Tnip1"
0.916666666666667,0.631367525920934,"lps","mt","Tnip1"
1,0.715203436591502,"lps","mt","Tnip1"
1.08333333333333,0.784550596417261,"lps","mt","Tnip1"
1.16666666666667,0.840602809219359,"lps","mt","Tnip1"
1.25,0.885628921821079,"lps","mt","Tnip1"
1.33333333333333,0.921434904460549,"lps","mt","Tnip1"
1.41666666666667,0.949432866040487,"lps","mt","Tnip1"
1.5,0.970692260327598,"lps","mt","Tnip1"
1.58333333333333,0.986291838164377,"lps","mt","Tnip1"
1.66666666666667,0.997155935112207,"lps","mt","Tnip1"
1.75,1.00374660610596,"lps","mt","Tnip1"
1.83333333333333,1.00635311716052,"lps","mt","Tnip1"
1.91666666666667,1.00510785582809,"lps","mt","Tnip1"
2,1,"lps","mt","Tnip1"
2.08333333333333,0.993249385952891,"lps","mt","Tnip1"
2.16666666666667,0.987057564314681,"lps","mt","Tnip1"
2.25,0.981305394783644,"lps","mt","Tnip1"
2.33333333333333,0.9758953161951,"lps","mt","Tnip1"
2.41666666666667,0.970747277177588,"lps","mt","Tnip1"
2.5,0.965795538760719,"lps","mt","Tnip1"
2.58333333333333,0.960986062267051,"lps","mt","Tnip1"
2.66666666666667,0.956274375561331,"lps","mt","Tnip1"
2.75,0.95162383027618,"lps","mt","Tnip1"
2.83333333333333,0.947004178606254,"lps","mt","Tnip1"
2.91666666666667,0.942390411315885,"lps","mt","Tnip1"
3,0.937761809272119,"lps","mt","Tnip1"
3.08333333333333,0.933101169531805,"lps","mt","Tnip1"
3.16666666666667,0.928394174134528,"lps","mt","Tnip1"
3.25,0.923628875573921,"lps","mt","Tnip1"
3.33333333333333,0.918795277676257,"lps","mt","Tnip1"
3.41666666666667,0.913884994501635,"lps","mt","Tnip1"
3.5,0.908890973058728,"lps","mt","Tnip1"
3.58333333333333,0.903807268218507,"lps","mt","Tnip1"
3.66666666666667,0.898628860332223,"lps","mt","Tnip1"
3.75,0.893351507790348,"lps","mt","Tnip1"
3.83333333333333,0.887971628173721,"lps","mt","Tnip1"
3.91666666666667,0.882486202803268,"lps","mt","Tnip1"
4,0.876892699784688,"lps","mt","Tnip1"
4.08333333333333,0.870137947954985,"lps","mt","Tnip1"
4.16666666666667,0.861332285873002,"lps","mt","Tnip1"
4.25,0.850687141365335,"lps","mt","Tnip1"
4.33333333333333,0.838379290238087,"lps","mt","Tnip1"
4.41666666666667,0.824559683207631,"lps","mt","Tnip1"
4.5,0.809360807260843,"lps","mt","Tnip1"
4.58333333333333,0.792902854287199,"lps","mt","Tnip1"
4.66666666666667,0.77529884218526,"lps","mt","Tnip1"
4.75,0.756658789701572,"lps","mt","Tnip1"
4.83333333333333,0.737093012894738,"lps","mt","Tnip1"
4.91666666666667,0.716714588278741,"lps","mt","Tnip1"
5,0.69564101529733,"lps","mt","Tnip1"
5.08333333333333,0.673995108430358,"lps","mt","Tnip1"
5.16666666666667,0.651905156024159,"lps","mt","Tnip1"
5.25,0.629504397287395,"lps","mt","Tnip1"
5.33333333333333,0.606929888508423,"lps","mt","Tnip1"
5.41666666666667,0.584320851544469,"lps","mt","Tnip1"
5.5,0.561816618788223,"lps","mt","Tnip1"
5.58333333333333,0.539554305958469,"lps","mt","Tnip1"
5.66666666666667,0.517666354475033,"lps","mt","Tnip1"
5.75,0.496278086998648,"lps","mt","Tnip1"
5.83333333333333,0.475505412189296,"lps","mt","Tnip1"
5.91666666666667,0.455452798308025,"lps","mt","Tnip1"
6,0.436211611837009,"lps","mt","Tnip1"
6.08333333333333,0.41840777494937,"lps","mt","Tnip1"
6.16666666666667,0.402415243738557,"lps","mt","Tnip1"
6.25,0.387977341019442,"lps","mt","Tnip1"
6.33333333333333,0.374883470183229,"lps","mt","Tnip1"
6.41666666666667,0.362960361383562,"lps","mt","Tnip1"
6.5,0.352064978914011,"lps","mt","Tnip1"
6.58333333333333,0.342078753686605,"lps","mt","Tnip1"
6.66666666666667,0.332902899007916,"lps","mt","Tnip1"
6.75,0.324454611580038,"lps","mt","Tnip1"
6.83333333333333,0.316663995441993,"lps","mt","Tnip1"
6.91666666666667,0.309471575868371,"lps","mt","Tnip1"
7,0.302826294244039,"lps","mt","Tnip1"
7.08333333333333,0.296683894605184,"lps","mt","Tnip1"
7.16666666666667,0.291005628667501,"lps","mt","Tnip1"
7.25,0.285757219396424,"lps","mt","Tnip1"
7.33333333333333,0.280908034037131,"lps","mt","Tnip1"
7.41666666666667,0.2764304264425,"lps","mt","Tnip1"
7.5,0.272299215865087,"lps","mt","Tnip1"
7.58333333333333,0.268491275400296,"lps","mt","Tnip1"
7.66666666666667,0.264985208215844,"lps","mt","Tnip1"
7.75,0.261761093768308,"lps","mt","Tnip1"
7.83333333333333,0.258800289547585,"lps","mt","Tnip1"
7.91666666666667,0.256085276632529,"lps","mt","Tnip1"
8,0.253647109787469,"lps","mt","Tnip1"
0,0.231541257442602,"tnf","mt","Tnip1"
0.0833333333333333,0.231576219890554,"tnf","mt","Tnip1"
0.166666666666667,0.234060135437929,"tnf","mt","Tnip1"
0.25,0.260170021389776,"tnf","mt","Tnip1"
0.333333333333333,0.341404998992141,"tnf","mt","Tnip1"
0.416666666666667,0.454110606064534,"tnf","mt","Tnip1"
0.5,0.564191510577548,"tnf","mt","Tnip1"
0.583333333333333,0.657417966302394,"tnf","mt","Tnip1"
0.666666666666667,0.732087629894967,"tnf","mt","Tnip1"
0.75,0.791187076537091,"tnf","mt","Tnip1"
0.833333333333333,0.837039741793316,"tnf","mt","Tnip1"
0.916666666666667,0.87139543107719,"tnf","mt","Tnip1"
1,0.895498651946866,"tnf","mt","Tnip1"
1.08333333333333,0.909695622699169,"tnf","mt","Tnip1"
1.16666666666667,0.913726049930226,"tnf","mt","Tnip1"
1.25,0.907300855314458,"tnf","mt","Tnip1"
1.33333333333333,0.889924207985515,"tnf","mt","Tnip1"
1.41666666666667,0.861228884327959,"tnf","mt","Tnip1"
1.5,0.821454111159687,"tnf","mt","Tnip1"
1.58333333333333,0.779092551851411,"tnf","mt","Tnip1"
1.66666666666667,0.741326651054586,"tnf","mt","Tnip1"
1.75,0.70733089821507,"tnf","mt","Tnip1"
1.83333333333333,0.676441249559985,"tnf","mt","Tnip1"
1.91666666666667,0.648125274644702,"tnf","mt","Tnip1"
2,0.621957923308752,"tnf","mt","Tnip1"
2.08333333333333,0.595265701884274,"tnf","mt","Tnip1"
2.16666666666667,0.566320001330177,"tnf","mt","Tnip1"
2.25,0.536127165151757,"tnf","mt","Tnip1"
2.33333333333333,0.505600474659177,"tnf","mt","Tnip1"
2.41666666666667,0.475536585147758,"tnf","mt","Tnip1"
2.5,0.446596944241096,"tnf","mt","Tnip1"
2.58333333333333,0.419297672800746,"tnf","mt","Tnip1"
2.66666666666667,0.394009088507007,"tnf","mt","Tnip1"
2.75,0.370964161393557,"tnf","mt","Tnip1"
2.83333333333333,0.350273907087955,"tnf","mt","Tnip1"
2.91666666666667,0.331947150950658,"tnf","mt","Tnip1"
3,0.315912127439369,"tnf","mt","Tnip1"
3.08333333333333,0.302037802360491,"tnf","mt","Tnip1"
3.16666666666667,0.290153403035287,"tnf","mt","Tnip1"
3.25,0.280065245592865,"tnf","mt","Tnip1"
3.33333333333333,0.271570460527006,"tnf","mt","Tnip1"
3.41666666666667,0.264467597508169,"tnf","mt","Tnip1"
3.5,0.258564338510435,"tnf","mt","Tnip1"
3.58333333333333,0.25368268605392,"tnf","mt","Tnip1"
3.66666666666667,0.249662049420408,"tnf","mt","Tnip1"
3.75,0.246360653548182,"tnf","mt","Tnip1"
3.83333333333333,0.243655665371291,"tnf","mt","Tnip1"
3.91666666666667,0.241442386992638,"tnf","mt","Tnip1"
4,0.239632815076013,"tnf","mt","Tnip1"
4.08333333333333,0.238153859895951,"tnf","mt","Tnip1"
4.16666666666667,0.236945231033497,"tnf","mt","Tnip1"
4.25,0.235957517096432,"tnf","mt","Tnip1"
4.33333333333333,0.235150338364301,"tnf","mt","Tnip1"
4.41666666666667,0.234490695928887,"tnf","mt","Tnip1"
4.5,0.233951622588772,"tnf","mt","Tnip1"
4.58333333333333,0.233511080340953,"tnf","mt","Tnip1"
4.66666666666667,0.233151059395084,"tnf","mt","Tnip1"
4.75,0.232856841874935,"tnf","mt","Tnip1"
4.83333333333333,0.232616400104607,"tnf","mt","Tnip1"
4.91666666666667,0.232419904879343,"tnf","mt","Tnip1"
5,0.232259323617335,"tnf","mt","Tnip1"
5.08333333333333,0.232128091963579,"tnf","mt","Tnip1"
5.16666666666667,0.232020845419799,"tnf","mt","Tnip1"
5.25,0.231933200028531,"tnf","mt","Tnip1"
5.33333333333333,0.231861573144989,"tnf","mt","Tnip1"
5.41666666666667,0.231803036969227,"tnf","mt","Tnip1"
5.5,0.231755198850498,"tnf","mt","Tnip1"
5.58333333333333,0.231716103470229,"tnf","mt","Tnip1"
5.66666666666667,0.231684152904528,"tnf","mt","Tnip1"
5.75,0.231658041298088,"tnf","mt","Tnip1"
5.83333333333333,0.231636701478748,"tnf","mt","Tnip1"
5.91666666666667,0.231619261330137,"tnf","mt","Tnip1"
6,0.231605008138714,"tnf","mt","Tnip1"
6.08333333333333,0.231593359905203,"tnf","mt","Tnip1"
6.16666666666667,0.231583840926402,"tnf","mt","Tnip1"
6.25,0.231576062007253,"tnf","mt","Tnip1"
6.33333333333333,0.231569705092008,"tnf","mt","Tnip1"
6.41666666666667,0.23156451026096,"tnf","mt","Tnip1"
6.5,0.231560265104014,"tnf","mt","Tnip1"
6.58333333333333,0.23155679603661,"tnf","mt","Tnip1"
6.66666666666667,0.231553961202074,"tnf","mt","Tnip1"
6.75,0.231551644672988,"tnf","mt","Tnip1"
6.83333333333333,0.231549751715324,"tnf","mt","Tnip1"
6.91666666666667,0.231548204908545,"tnf","mt","Tnip1"
7,0.231546940983521,"tnf","mt","Tnip1"
7.08333333333333,0.231545908235854,"tnf","mt","Tnip1"
7.16666666666667,0.231545064412008,"tnf","mt","Tnip1"
7.25,0.231544374981825,"tnf","mt","Tnip1"
7.33333333333333,0.231543811726802,"tnf","mt","Tnip1"
7.41666666666667,0.23154335158641,"tnf","mt","Tnip1"
7.5,0.231542975715292,"tnf","mt","Tnip1"
7.58333333333333,0.231542668712783,"tnf","mt","Tnip1"
7.66666666666667,0.23154241799328,"tnf","mt","Tnip1"
7.75,0.231542213271677,"tnf","mt","Tnip1"
7.83333333333333,0.231542046142875,"tnf","mt","Tnip1"
7.91666666666667,0.231541909738142,"tnf","mt","Tnip1"
8,0.231541800455241,"tnf","mt","Tnip1"
0,0.175710769149733,"lps","wt","Ch25h"
0.0833333333333333,0.175890768164094,"lps","wt","Ch25h"
0.166666666666667,0.181587402647654,"lps","wt","Ch25h"
0.25,0.197055775147841,"lps","wt","Ch25h"
0.333333333333333,0.214887937784592,"lps","wt","Ch25h"
0.416666666666667,0.232816123630723,"lps","wt","Ch25h"
0.5,0.250497344349499,"lps","wt","Ch25h"
0.583333333333333,0.267866628185785,"lps","wt","Ch25h"
0.666666666666667,0.284913368261557,"lps","wt","Ch25h"
0.75,0.301639524575626,"lps","wt","Ch25h"
0.833333333333333,0.318049234469256,"lps","wt","Ch25h"
0.916666666666667,0.334147536639412,"lps","wt","Ch25h"
