"",X0.ifnr.l.1,X0.5.ifnr.l.1,X1.ifnr.l.1,X2.ifnr.l.1,X3.ifnr.l.1,X5.ifnr.l.1,X8.ifnr.l.1,X0.ifnr.t.1,X0.5.ifnr.t.1,X1.ifnr.t.1,X2.ifnr.t.1,X3.ifnr.t.1,X5.ifnr.t.1,X8.ifnr.t.1,X0.ifnr.1,X0.5.ifnr.1,X1.ifnr.1,X2.ifnr.1,X3.ifnr.1,X5.ifnr.1,X8.ifnr.1,X0.ifnr.l.2,X0.5.ifnr.l.2,X1.ifnr.l.2,X2.ifnr.l.2,X3.ifnr.l.2,X5.ifnr.l.2,X8.ifnr.l.2,X0.ifnr.t.2,X0.5.ifnr.t.2,X1.ifnr.t.2,X2.ifnr.t.2,X3.ifnr.t.2,X5.ifnr.t.2,X8.ifnr.t.2,X0.ifnr.2,X0.5.ifnr.2,X1.ifnr.2,X2.ifnr.2,X3.ifnr.2,X5.ifnr.2,X8.ifnr.2
Itpkc,0.149755383525249,0.138217065106914,0.138333860993253,0.531490945501574,0.397995012402796,0.213671779917122,0.147483272371807,0.149755383525249,0.156852659946236,0.330671404599855,0.37086770679298,0.216351161964638,0.143998470427144,0.144725955799865,0.149755383525249,0.156698642750368,0.260807592422006,0.315274415977967,0.227286477211728,0.150687824014307,0.129407908823137,0.120716044214062,0.135517805878082,0.183664897668294,1,0.472465187675623,0.186406899035191,0.132457922818723,0.120716044214062,0.155987986398477,0.556930590999743,0.589756013458349,0.281689200090974,0.162790967778254,0.151938310595795,0.120716044214062,0.097172534064259,0.234638132658506,0.568491423846434,0.239578948504544,0.185334868099514,0.140313539356778
Klf10,0.106760199936719,0.114457698281544,0.0931425868955493,0.96791111805017,0.427358271949779,0.296480209675837,0.178742951516794,0.106760199936719,0.161619992383971,0.335371955274724,0.543526286600853,0.261090552580059,0.150927371820258,0.127747777941865,0.106760199936719,0.125379836739226,0.257515957489232,0.541927457856463,0.231419281115298,0.131663334990348,0.129147103109099,0.207112548232589,0.167005980057494,0.183279226902241,1,0.58220547267747,0.403724146072721,0.263136524113778,0.207112548232589,0.231372307760392,0.47096712668538,0.740908794547043,0.465823777850774,0.251335191254458,0.247336332494845,0.207112548232589,0.217785919032756,0.211455225031049,0.776157623689471,0.426906162793363,0.242128767171907,0.21980621999887
Irf1,0.0657436561827186,0.0564040612626044,0.0956801621101037,1,0.353958791735011,0.40023764576848,0.177331995531151,0.0657436561827186,0.171295218609097,0.58741807685101,0.279228304964392,0.0888995144722703,0.0828261920775741,0.0668661828784479,0.0657436561827186,0.0931853070083814,0.453666521881505,0.21627532642303,0.0411304594298539,0.0683260385017897,0.0691744447689917,0.0416613981277289,0.0535294171353884,0.12680681672155,0.44902644577893,0.160110752597608,0.103823533680471,0.0601143984476036,0.0416613981277289,0.179493689438764,0.663733677077787,0.204168546918699,0.0489415427901078,0.0324653622610182,0.0350394304550986,0.0416613981277289,0.0493653285348503,0.20095045732637,0.115956040917163,0.0140162040819126,0.0291828698187211,0.0398190344135953
Rel,0.129962711733168,0.143464762835909,0.207700262929716,1,0.481269121530079,0.232942849456678,0.144131242878206,0.129962711733168,0.153933216478509,0.298131160367814,0.416875888748316,0.14731419481271,0.130415007785918,0.12588957599833,0.129962711733168,0.135629938883794,0.230314657517528,0.514228542889036,0.118638590984468,0.108070458556435,0.144195372226513,0.197023415730727,0.2201214202414,0.324883187166382,0.891115576417423,0.384489305702984,0.222470273079462,0.170735307257699,0.197023415730727,0.185844355864112,0.512937064131843,0.451922859870333,0.144943687231821,0.140207236289449,0.14565695628347,0.197023415730727,0.215050713148373,0.319356006728855,0.440425794074817,0.139302193320727,0.134623241806436,0.141742287932807
Gadd45b,0.0910771959467835,0.0881172304572783,0.14304176992879,1,0.505062944730807,0.322625328960458,0.162215999486638,0.0910771959467835,0.243853032883392,0.593945887863962,0.364828303780116,0.207852907742176,0.158823439481841,0.133949017808183,0.0910771959467835,0.172829116677633,0.472652997720744,0.406366849283378,0.198256858556602,0.168631563058805,0.134441832815184,0.0890165445766755,0.104146025141945,0.260442025231666,0.452791062114998,0.29019217654568,0.169098634347644,0.119060998151196,0.0890165445766755,0.281730104621108,0.553225789893077,0.198187889849854,0.137898263996619,0.113369694096749,0.0973617518978557,0.0890165445766755,0.0902427353883173,0.293713050225266,0.15064095810722,0.112399516876423,0.103241125345731,0.100960489861359
Pim1,0.0516031505800322,0.0995665189993271,0.341841467596741,0.842297350272833,0.500845442505766,0.238233703434392,0.106246629391132,0.0516031505800322,0.159168480152692,0.509296027634866,0.28770332731355,0.100323763902164,0.0688607605982284,0.0640162697599482,0.0516031505800322,0.104788216343531,0.33994838459076,0.297589484632147,0.109491174922639,0.0827641234884393,0.0742157261851189,0.0865492861823409,0.170902627595535,0.468593586441553,1,0.518582715647625,0.240477564322567,0.130847456259257,0.0865492861823409,0.255265839363986,0.805861781264255,0.669559656518548,0.183793530945172,0.148582955154832,0.0764907919771003,0.0865492861823409,0.13590074282984,0.460974994864109,0.504694915621636,0.190286513120875,0.129901321717812,0.100393096191652
Mir155hg,0.0305147053356082,0.0319869349252666,0.159646728757505,0.630932498600021,0.394148791061324,0.253476335428546,0.0653120501728158,0.0305147053356082,0.0458900595931653,0.251970055687463,0.135036698937377,0.0639552390217364,0.0536195347730812,0.0367122723263772,0.0305147053356082,0.0684072113594784,0.10015396469383,0.117225900620417,0.0517338913595115,0.0470688937309744,0.0417236152361942,0.0506543145130828,0.141359994782513,0.363887351871335,1,0.436901673544917,0.230263003737584,0.0831803859258192,0.0506543145130828,0.113770197894837,0.354871333625166,0.423718557007161,0.147919338727855,0.0839175934101672,0.0820108142727996,0.0506543145130828,0.100010776792073,0.163283094884185,0.282594945180766,0.0606207450940652,0.0866213229115638,0.0556961536843792
Zc3h12c,0.270897667103357,0.228299472355877,0.296961800824247,1,0.625308413427174,0.482996761438946,0.318962025331171,0.270897667103357,0.225163358542354,0.302133696403997,0.323976201454166,0.367559916568855,0.263368224828199,0.194272402617377,0.270897667103357,0.242794680219059,0.23226835706721,0.350748294029195,0.38839908303008,0.250456126248289,0.24862413808532,0.276944437896271,0.327399655345268,0.611467377088678,0.946468164199594,0.936864841880964,0.796927753677071,0.478295560550879,0.276944437896271,0.242434783028645,0.397912595436927,0.551853289827278,0.551774017222275,0.403707943213802,0.309586753044676,0.276944437896271,0.258970916309339,0.351144895808406,0.419454226512957,0.568518127454554,0.402140288246127,0.317179553354996
Cxcl10,0.00271134796160802,0.00338872683578408,0.103734552972619,1,0.735446700372517,0.559608985491785,0.0397719180604221,0.00271134796160802,0.0194868162135842,0.135306864294095,0.276446585347829,0.0967603909620839,0.0170028284595285,0.00310015004858983,0.00271134796160802,0.0105218503847137,0.0909286714644716,0.243106389698035,0.0674996361796285,0.0086777097480671,0.00246370737133354,0.00185928834747194,0.0193457078516209,0.135244347366964,0.552016834005973,0.508676158111518,0.163668142876913,0.0405839685319966,0.00185928834747194,0.0489158907784205,0.284926537874875,0.339314933947602,0.230977064701159,0.047810763831303,0.00876168969047803,0.00185928834747194,0.0118162491721153,0.0701698374756245,0.125491312798419,0.0827428445755878,0.0195666047117531,0.00591925165354209
Zc3h12a,0.0406781985478656,0.0595557575205296,0.1185704949681,0.720908993881627,0.697508232596798,0.355846909792637,0.0968089014914078,0.0406781985478656,0.0727254052606123,0.169593526290608,0.19689246122889,0.129818165408673,0.0711722691333418,0.0344551205676286,0.0406781985478656,0.068308039557257,0.154253647826631,0.588123112396262,0.257427609310535,0.0809344509691803,0.0496046740226246,0.0423805142743791,0.0802710870001546,0.136183527171275,1,0.834056743318921,0.291451180514514,0.178750438168324,0.0423805142743791,0.0981286137391491,0.266350324579417,0.262145090123938,0.190675444384709,0.0842889975761728,0.0649198470277899,0.0423805142743791,0.0819526764241176,0.177232207450444,0.562950550976263,0.2673791049249,0.0885714214998047,0.0626997594866682
Rnd1,0.0131750838553609,0.0119384410729371,0.0239202439849646,0.896993585266782,0.871316406482029,0.264522681863871,0.10317761651274,0.0131750838553609,0.0299524370102746,0.268961033384742,0.581865679820885,0.104084658353485,0.0544669547648627,0.0219962258901386,0.0131750838553609,0.0265338301045863,0.222294939574142,0.548458205974231,0.0882712921397633,0.030400405389714,0.0243804237729472,0.0199952242211103,0.0214383369964669,0.0683140829707079,0.862291621997734,1,0.328957212303807,0.17353474362262,0.0199952242211103,0.0609154367237817,0.246308461413322,0.405833147159855,0.207843758410817,0.0830301493049721,0.0515648517142463,0.0199952242211103,0.0265203183905546,0.107095549586696,0.238422066595449,0.0978668882376472,0.0403099510051353,0.0479101537145945
Sik1,0.157131925088689,0.197818884371507,0.208710960487658,0.716917633702498,0.650666304000182,0.48963315718736,0.343824415409525,0.157131925088689,0.243421758243176,0.392506454382939,0.448391687935681,0.265981244817878,0.260826572898698,0.202105569022799,0.157131925088689,0.215065100921683,0.388728368832001,0.395354165295041,0.199183213421826,0.182320171300337,0.195620953949658,0.142474513500951,0.167713898045202,0.307411595311992,1,0.535531888621745,0.342366209778939,0.238589226527755,0.142474513500951,0.176471259838129,0.569934991970903,0.954602697633731,0.441275622696102,0.187728958148234,0.20049752366248,0.142474513500951,0.167930234340942,0.468165521316793,0.797418359994243,0.356403399193566,0.189639305019153,0.193007033896958
Ifnb1,0.0236964085824848,0.0276690524459329,0.137847363109039,1,0.252479948306692,0.132285867707179,0.0331892484562443,0.0236964085824848,0.0236964085824848,0.0236964085824848,0.0236964085824848,0.0236964085824848,0.0336162204783128,0.0236964085824848,0.0236964085824848,0.0236964085824848,0.0236964085824848,0.0236964085824848,0.0236964085824848,0.0236964085824848,0.0236964085824848,0.0236964085824848,0.0334872930803156,0.543798567401062,0.663738091488905,0.430077949336097,0.130187334689623,0.0345222738699511,0.0236964085824848,0.0236964085824848,0.0236964085824848,0.0236964085824848,0.0236964085824848,0.0236964085824848,0.0236964085824848,0.0236964085824848,0.0236964085824848,0.0236964085824848,0.0236964085824848,0.0236964085824848,0.0236964085824848,0.0236964085824848
Slfn2,0.0628398218290995,0.133216377972191,0.286941377257435,1,0.763057882943605,0.366974872536292,0.179314917241338,0.0628398218290995,0.131141889004647,0.236400200673238,0.345800972077366,0.164339217528039,0.0756150244419026,0.0818864222563128,0.0628398218290995,0.0746124479960087,0.0983610705688436,0.145400203358745,0.154631991545673,0.0585411990286086,0.0572147282720749,0.0952057131114196,0.147060245111915,0.257550812764861,0.725102935932606,0.99856627461468,0.460443706677586,0.19525639683764,0.0952057131114196,0.167420346258724,0.304252560998002,0.388122065086943,0.34806272019796,0.127705449247671,0.0981132708668613,0.0952057131114196,0.0619062118556512,0.146830937834961,0.200466563822226,0.160875476786119,0.0872427350912544,0.0900404200898377
Bcl3,0.0585653892692159,0.0551175679878639,0.0583579427977662,0.730415312824267,1,0.528303357362422,0.348948038032557,0.0585653892692159,0.0659717624749438,0.14542721281638,0.553856220047304,0.260843340854796,0.197714329395913,0.13468496027462,0.0585653892692159,0.0653494118103874,0.118436025919405,0.552002387838539,0.291195019325162,0.200403174066114,0.122421659498952,0.0668354214415642,0.0689073361000732,0.0667520384579224,0.63933417255592,0.643957834323867,0.166684101156435,0.144301199881036,0.0668354214415642,0.0874497529188537,0.242891642600798,0.332438384076839,0.247072676595555,0.0850325341868079,0.0822708339394806,0.0668354214415642,0.144204130597513,0.121397315933938,0.299847964083063,0.237051685592773,0.0975523117483552,0.0869885272635774
Cgn,0.214449756770586,0.235465048817667,0.152826645361399,0.233620493807832,1,0.523946034504446,0.394641745773517,0.214449756770586,0.135154947972631,0.227778590519373,0.266027876458349,0.225812008687644,0.172433623605059,0.226675122758196,0.214449756770586,0.137219171503434,0.367200860505421,0.437790572793548,0.431724275621035,0.221971676478243,0.305798738606422,0.291170908475616,0.365306633995597,0.290042627181758,0.640623605099452,0.870883419238279,0.843685258886293,0.779904521141437,0.291170908475616,0.331512553762037,0.657968838872594,0.729322425681211,0.458829472046813,0.46705199075975,0.346940392936661,0.291170908475616,0.0938546159463735,0.411044226229815,0.462482308292552,0.682470765637001,0.190625172188736,0.279322174977962
Pdgfb,0.0510422239440582,0.0531794409172109,0.0616673460616606,0.45635015510655,0.974210188415655,0.541086597844827,0.1174475153754,0.0510422239440582,0.0519823074195129,0.0593781394285144,0.247825840437366,0.241262765289946,0.171614127779662,0.0718699016971961,0.0510422239440582,0.044093787493452,0.0365346711582765,0.20151241172375,0.193429486527412,0.100196507711707,0.0608675658317346,0.0319556540654427,0.0488686422002266,0.0543625430575141,0.703214258380836,1,0.767037155337317,0.182263392915416,0.0319556540654427,0.0487339269196042,0.0575565015121845,0.346234068622678,0.320382085552275,0.0927609326435591,0.045124199707976,0.0319556540654427,0.0281135937021436,0.0242177167863666,0.140960037441319,0.103851140894892,0.0511106151074948,0.0349479698373707
Kcnk10,0.0577426763452069,0.033744594732127,0.0305641956113335,0.113082340246126,0.949859003019516,0.627463945671068,0.116384847948368,0.0577426763452069,0.05863280992653,0.03729137493743,0.396145823841208,0.534546172481933,0.1416411438591,0.0538818328151778,0.0577426763452069,0.0252712653709966,0.0252712653709966,0.303095539067202,1,0.151759388264285,0.0709256734237703,0.0252712653709965,0.0252712653709965,0.0252712653709966,0.306333073501305,0.892050357444035,0.694062269553561,0.175360806441018,0.0252712653709965,0.0252712653709966,0.0379290340587469,0.638400630561697,0.504352232275029,0.163440906516598,0.0707017983107283,0.0252712653709965,0.0252712653709966,0.0395056617182432,0.479015633049552,0.437346839952878,0.298863576346074,0.0627254693124118
Wnt11,0.268902151255025,0.2848052754565,0.257370167466455,0.499192763904334,1,0.929160884804237,0.252425766900065,0.268902151255025,0.232264621206985,0.276850636668922,0.436304658486744,0.578282398074327,0.452842642463966,0.246629653350815,0.268902151255025,0.197364706015337,0.202702243658815,0.42931456393354,0.71330003420116,0.413662676639007,0.231617092525549,0.0935523684261685,0.0492675803776306,0.0511629543242166,0.314154897218753,0.441252037067524,0.509135047205542,0.318231873015194,0.0935523684261685,0.128908638477659,0.113462394454818,0.197933900057408,0.358339854740212,0.323861926299671,0.122355923712586,0.0935523684261685,0.0560733479007018,0.0779725687480053,0.149237637248137,0.253954391410275,0.218575911968269,0.210048762594877
Angptl4,0.0667234363436752,0.144494443382334,0.103425299641399,0.271323464221869,1,0.520519300588053,0.442840934263454,0.0667234363436752,0.133141079011336,0.123409641768622,0.375029119547402,0.488411240743104,0.289995383722467,0.219991259815344,0.0667234363436752,0.091831066882788,0.103985336459713,0.333708713871172,0.524741565469307,0.251305578612574,0.219108454607299,0.0232324151940941,0.022337938384864,0.0184778617023105,0.182736467282851,0.372628254681039,0.268308160035779,0.23541397016911,0.0232324151940941,0.0246410816866021,0.0402894698507183,0.132703528049401,0.221322052918573,0.141537819513004,0.137236730935038,0.0232324151940941,0.0261936247804996,0.0226034318044823,0.115493747981778,0.141152624125703,0.115479473213157,0.107499880973941
Bdkrb2,0.0949762933578927,0.0801289889297552,0.115762601466997,0.198291509850025,1,0.770313909275877,0.154502975361923,0.0949762933578927,0.0968505369635091,0.0645691559224363,0.246234655635185,0.313387694085768,0.182530652334305,0.101907423811048,0.0949762933578927,0.0634833657804418,0.115161132813139,0.221598623759961,0.396030998960492,0.171876360605446,0.158782395109882,0.0638945518839231,0.070576370912589,0.0405087979600504,0.153418902737165,0.183938811826456,0.305586330690001,0.0995341002705904,0.0638945518839231,0.0266052806686692,0.0399312255168123,0.0416167954313527,0.0912681796750666,0.132396783852632,0.0505196367969536,0.0638945518839231,0.0266052806686692,0.0266052806686692,0.071389332127505,0.093348073063999,0.0677530886373633,0.0397490573844245
Icam1,0.0374922874305223,0.0470736892697034,0.0680163721859665,0.53453626522676,1,0.679043056230004,0.310725895207444,0.0374922874305223,0.0569757282912454,0.102173531172491,0.386632276363517,0.293469919644881,0.118579137431163,0.0549384270046356,0.0374922874305223,0.0427269042713851,0.0709777432843241,0.314571907886016,0.179408171155912,0.0722555394501712,0.0517111099518712,0.0554003160729316,0.0692755769378304,0.0858544777445169,0.347293358003303,0.498630270576557,0.374631140142665,0.210751139572519,0.0554003160729316,0.0627044107841341,0.198255897692972,0.279418823242922,0.271713035293515,0.183760739199929,0.113305999322549,0.0554003160729316,0.0599248690954267,0.062600660845591,0.118665229019379,0.090646536912045,0.0760779284572981,0.0637843286335189
Nfkb1,0.176999413042756,0.168609651781057,0.176580978472833,0.498959157451705,1,0.693085054110641,0.346784547190111,0.176999413042756,0.168811544881839,0.17526288410383,0.701891214363255,0.518452413741064,0.222107748938338,0.190448383025904,0.176999413042756,0.170124411871647,0.176418505690511,0.642478753183669,0.506323450584022,0.204535331753945,0.182694491975063,0.115453704429443,0.117615217677535,0.120156277125729,0.630894991186772,0.928146450772011,0.563526379393686,0.260540462696691,0.115453704429443,0.115423467738809,0.185563047324424,0.70946973034935,0.621558659239768,0.186886771550986,0.121122821844757,0.115453704429443,0.107419204375164,0.141752416573051,0.544733535174984,0.464986469313408,0.143835339234901,0.117192300432069
Nfkb2,0.110583748546129,0.121420508104627,0.118867700960937,0.58502238818845,1,0.777366939114705,0.418375021095263,0.110583748546129,0.11832018126038,0.168052901313196,0.605379537846238,0.466970422822347,0.243038640080215,0.14905396154408,0.110583748546129,0.125165631155907,0.150998642453939,0.534954141993175,0.351477362836009,0.137337866515315,0.11230500314853,0.120875303899082,0.130197738184799,0.151422571889091,0.445342120564873,0.596680569581618,0.554726131233155,0.394580051230824,0.120875303899082,0.14383405861466,0.239713744278138,0.406744605780521,0.405776115834079,0.250175462511119,0.161963052901319,0.120875303899082,0.0992359366000418,0.19429105656302,0.323299963484439,0.293842048330845,0.177224650911116,0.13706130059602
Nfkbie,0.0385311502283666,0.0460648330719937,0.0595731975891685,0.733891748468206,1,0.579183669685746,0.300866734932074,0.0385311502283666,0.0508296238196515,0.12888390396946,0.612167191658911,0.341195038612775,0.131693222727124,0.0575774033010733,0.0385311502283666,0.0437639035178592,0.084586156458408,0.452685761160083,0.18131512470657,0.0484920980556604,0.028565986052014,0.0251438576171313,0.0376122563344957,0.0807681556935341,0.412566044298452,0.450654629941155,0.278865969925084,0.158031503918972,0.0251438576171313,0.0498699673876493,0.218057907453866,0.301089998824382,0.259049863023167,0.0871494879997775,0.0523351155319206,0.0251438576171313,0.0291651571636386,0.0792114912307165,0.167335280559572,0.104763773094786,0.0532868942333576,0.0311543824873217
Rab11fip1,0.107157773137599,0.134506394889093,0.125886416543756,0.777785723341421,1,0.463108187359394,0.186357695426884,0.107157773137599,0.0993462896782761,0.125199744187014,0.290571358545592,0.19797761193017,0.164177868645866,0.12876511856696,0.107157773137599,0.126512165560323,0.125780038168551,0.193582707222718,0.179556724113715,0.16398789848655,0.133116209417364,0.16101044127385,0.192100132646823,0.238434916857414,0.697712678898906,0.940249299519614,0.785823631700773,0.434845034295447,0.16101044127385,0.222416502692655,0.230406086819385,0.448412750183436,0.448998843457412,0.416057393890976,0.305027401271971,0.16101044127385,0.26279322404198,0.194383303109864,0.345021541570774,0.357038793951986,0.354733906311257,0.297361999627693
Rhof,0.19046258495634,0.250818905186818,0.350183572224898,0.848036948810963,1,0.538116542105687,0.237849821892308,0.19046258495634,0.288301879346259,0.3335217234771,0.449000394382197,0.405105711381063,0.152472923767872,0.347790803312188,0.19046258495634,0.346997822570068,0.341162303529298,0.314348389408323,0.217060921135159,0.193925287768081,0.295471471998714,0.267081127083625,0.271693653552032,0.262813096417199,0.705533881496548,0.805143591186047,0.422429659433512,0.164913552657714,0.267081127083625,0.288151038763302,0.358500196226272,0.456862675073574,0.364213641240164,0.250762419776861,0.19174241902582,0.267081127083625,0.224913013708892,0.254514738849211,0.308364075878262,0.301945502376018,0.293034186452317,0.14486009265177
Ripk2,0.0452186250830086,0.0426791360168579,0.0538056944703432,0.688444248020047,1,0.625269420961544,0.226554390090206,0.0452186250830086,0.0483176798730087,0.0643447958151203,0.599508052804652,0.288917233373311,0.0865360596020221,0.048189397622221,0.0452186250830086,0.0411338470951206,0.0568679705516913,0.62812927947152,0.234597754726459,0.0674012977099064,0.0476494371644976,0.0782939036752959,0.0899491909778681,0.134931347431948,0.608022781715965,0.935303214197142,0.451337021383993,0.229621292732217,0.0782939036752959,0.0943823373574671,0.291957223091937,0.557346482939282,0.433168975082181,0.167419539260861,0.115306488405537,0.0782939036752959,0.0937484881747018,0.12686118063334,0.286315023071144,0.214907079732549,0.126211013341257,0.107129856094809
Trim47,0.18731035676722,0.151826247066119,0.144245034055546,0.755911429356222,1,0.71195601276601,0.372483406465223,0.18731035676722,0.150434353526033,0.184355350552996,0.667690492196242,0.570790562992483,0.303891730435892,0.214846350525265,0.18731035676722,0.139393054165648,0.174640356620526,0.564702919554433,0.498435876943133,0.212317245506876,0.171389244582498,0.113423032784665,0.0994733068826463,0.110114204074049,0.442157024733727,0.568793283552655,0.405183467991012,0.223392727267777,0.113423032784665,0.101976816694148,0.197612165800654,0.35469573312782,0.433400363874896,0.24352410266745,0.157851315617096,0.113423032784665,0.075538899808387,0.130534717552998,0.259554976203866,0.283329726513366,0.186967695487884,0.14198040691333
"Ifi203,Gm16340,LOC102641031",0.0257072609017022,0.028226478473759,0.0301023269305987,0.212304832762052,0.228500033958364,0.222636212242041,0.119421841048676,0.0257072609017022,0.0657107185811477,0.0273050608332826,0.0938082519421818,0.127252843491368,0.0583493334000001,0.027172782139847,0.0257072609017022,0.026845900953371,0.0346562241118667,0.064260192177891,0.0633252206234315,0.0778025882990544,0.0315763817463777,0.0349042434176124,0.0251967639101697,0.0524075846565787,0.327054631576853,0.822957618826458,1,0.422453566678869,0.0349042434176124,0.0283444754527642,0.0225214385390208,0.27152224358936,0.388607765501014,0.201383976594264,0.0668719447273732,0.0349042434176124,0.0112508642364355,0.0175880720667283,0.131193548982863,0.152372114816728,0.162056244792894,0.055716878100256
B4galt5,0.140504238717747,0.113688740009031,0.107294595419647,0.195876915620266,0.631721940433571,0.38772801652558,0.223539123178926,0.140504238717747,0.124385641579352,0.106884976364252,0.179815406544919,0.338378932731076,0.192982936552775,0.11707369626165,0.140504238717747,0.0918007586261698,0.0946460320295345,0.161523044113177,0.357324134536315,0.189319488099722,0.112583025954387,0.19010809875887,0.194358259842979,0.202371753969584,0.415445975614654,0.991248465372269,1,0.563963758018453,0.19010809875887,0.201678851249352,0.187720505722944,0.413159160837465,0.839715359404801,0.780376910420506,0.516851086711839,0.19010809875887,0.183595740476376,0.206633579273357,0.359680810251332,0.67428758306717,0.803479518685429,0.450662214790715
Cebpb,0.133546731038524,0.18303395748055,0.216902085796823,0.526141558779771,0.910870746893769,0.635794429241775,0.357136824559028,0.133546731038524,0.15964140111395,0.268091398390537,0.472315329139447,0.345720611571407,0.228792195464849,0.174181472438902,0.133546731038524,0.216955170879587,0.200838501832845,0.418585830334711,0.384961859115627,0.262346825215313,0.150108989274763,0.234271474862972,0.199457798918853,0.29105525424655,1,0.85588124323116,0.699816474144017,0.665949737297682,0.234271474862972,0.261901727697256,0.33579683138913,0.777959003584428,0.653370743977325,0.359420896364695,0.365318244484048,0.234271474862972,0.242539754801516,0.271329244091019,0.674224294163354,0.458097669255678,0.338994024908829,0.357251826383064
Gda,0.088447025533311,0.124357817904502,0.110890915273263,0.165629834816383,0.335433306446923,0.228296887135483,0.110437790371322,0.088447025533311,0.156588721580012,0.146039594829091,0.153543742226452,0.226945672976423,0.229089830885322,0.201410846903203,0.088447025533311,0.116894691720241,0.131431470807778,0.152923313754666,0.223865921460496,0.248417054612185,0.255848115984027,0.550658970574909,0.462470554692843,0.405248726118544,0.551212243846506,0.844155858585297,0.618663845562866,0.529298450010943,0.550658970574909,0.434309130019343,0.518266503251572,0.571436795592675,0.721567876426978,0.754588841985046,0.878764572400517,0.550658970574909,0.456781321561801,0.474608667149702,0.598853399860525,0.779567272366276,1,0.887943634894838
Il1r1,0.253049977742181,0.246766739974645,0.286104568827699,0.453841395481464,1,0.736655059579705,0.585659592467455,0.253049977742181,0.262080451373352,0.286265663628324,0.557172452579813,0.698161878436294,0.446260192834497,0.353009607440047,0.253049977742181,0.254776914945595,0.295848399968894,0.585138687748238,0.731835657052875,0.464210099366427,0.352202802611915,0.183299275100119,0.157731442408841,0.147360642492112,0.380612036317305,0.669405520440393,0.433317032652444,0.216418807972966,0.183299275100119,0.165151537981113,0.18461770960302,0.38147897944037,0.456514737802568,0.256891271259443,0.153853089065606,0.183299275100119,0.194478171088555,0.170503918259896,0.436460318043015,0.455091761440786,0.268897676835222,0.153207167010472
Jak2,0.229398406691073,0.227086226111869,0.257896730681341,0.531178154735855,1,0.597675631831849,0.409406796458552,0.229398406691073,0.235076502082419,0.247320582588357,0.548180269403242,0.618482241850961,0.267304827514439,0.194271187735338,0.229398406691073,0.242752354950679,0.258679968302117,0.568609447850213,0.517777297459685,0.256824325132459,0.212700447237711,0.200989101644019,0.19686665329124,0.197148996953949,0.539251230532205,0.837907504202018,0.583686703717841,0.280289384818232,0.200989101644019,0.194825230538784,0.220990438182855,0.402171267074476,0.454782884802848,0.311570411313751,0.19533786248109,0.200989101644019,0.190444022256205,0.210927823207981,0.364464545300648,0.364695828433067,0.285343135843822,0.182757789837432
Rab20,0.11033352888911,0.150961231831103,0.272216100286952,0.634785478972277,1,0.56860690260671,0.24832547687551,0.11033352888911,0.196386700628589,0.325533316522581,0.43391755604553,0.315623564173988,0.166149253995085,0.0889590237901755,0.11033352888911,0.177667823043397,0.179047125375717,0.35482265006031,0.265745898370787,0.104219876859019,0.116042747528785,0.149716474830301,0.187033443660926,0.246706924699746,0.562059160385673,0.834076633993972,0.660719081711654,0.381474285054686,0.149716474830301,0.180128118446615,0.414909778382333,0.463550665192967,0.543355972393361,0.281897507150632,0.232938294666672,0.149716474830301,0.137197781984735,0.205978916880707,0.417330540206827,0.333316532130446,0.229122499660839,0.170357297326183
Sdc4,0.129625812103751,0.147725645325713,0.192589391830135,0.75054427245347,1,0.522064242646699,0.216538145668883,0.129625812103751,0.167546157431628,0.332409726846584,0.609018982417183,0.527847292913555,0.276970240520369,0.154605979687786,0.129625812103751,0.152186587548677,0.250630833527981,0.563409088116376,0.500440661092155,0.229049738118252,0.149956401495173,0.152138343023704,0.190330182462395,0.274150849767452,0.691638564037427,0.881641532951662,0.594259789282725,0.277789034940549,0.152138343023704,0.208459895057074,0.410257598608553,0.643367690551681,0.654342040959254,0.393595527241474,0.22111028040606,0.152138343023704,0.120575130873886,0.229230430058141,0.398119945353797,0.473868047425682,0.349862944332722,0.239887362576161
St3gal1,0.186855562378939,0.213334150195259,0.197753570578328,0.497208397268572,1,0.731420710882929,0.393038606348409,0.186855562378939,0.187334126605623,0.188799374957414,0.550004924762569,0.557556320188243,0.322420393046547,0.259880718533496,0.186855562378939,0.179019320989765,0.194242994740425,0.351028695183808,0.482217963511927,0.268334393562172,0.250409489010207,0.244289907771584,0.226406044899937,0.223290336682286,0.566792381538549,0.846571421576464,0.770700569251604,0.482961765126268,0.244289907771584,0.220768748880327,0.248933790158572,0.610779265685325,0.741945005254249,0.469884050844194,0.37394547531763,0.244289907771584,0.267289002990345,0.238985564520601,0.436108659944878,0.60640064888396,0.473560630183981,0.34969486793398
