"","0.ifnr.l.1","0.5.ifnr.l.1","1.ifnr.l.1","2.ifnr.l.1","3.ifnr.l.1","5.ifnr.l.1","8.ifnr.l.1","0.ifnr.t.1","0.5.ifnr.t.1","1.ifnr.t.1","2.ifnr.t.1","3.ifnr.t.1","5.ifnr.t.1","8.ifnr.t.1","0.ifnr.1","0.5.ifnr.1","1.ifnr.1","2.ifnr.1","3.ifnr.1","5.ifnr.1","8.ifnr.1","0.ifnrikba.l.1","0.5.ifnrikba.l.1","1.ifnrikba.l.1","2.ifnrikba.l.1","3.ifnrikba.l.1","5.ifnrikba.l.1","8.ifnrikba.l.1","0.ifnrikba.t.1","0.5.ifnrikba.t.1","1.ifnrikba.t.1","2.ifnrikba.t.1","3.ifnrikba.t.1","5.ifnrikba.t.1","8.ifnrikba.t.1","0.ifnrikba.1","0.5.ifnrikba.1","1.ifnrikba.1","2.ifnrikba.1","3.ifnrikba.1","5.ifnrikba.1","8.ifnrikba.1","0.ifnr.l.2","0.5.ifnr.l.2","1.ifnr.l.2","2.ifnr.l.2","3.ifnr.l.2","5.ifnr.l.2","8.ifnr.l.2","0.ifnr.t.2","0.5.ifnr.t.2","1.ifnr.t.2","2.ifnr.t.2","3.ifnr.t.2","5.ifnr.t.2","8.ifnr.t.2","0.ifnr.2","0.5.ifnr.2","1.ifnr.2","2.ifnr.2","3.ifnr.2","5.ifnr.2","8.ifnr.2","0.ifnrikba.l.2","0.5.ifnrikba.l.2","1.ifnrikba.l.2","2.ifnrikba.l.2","3.ifnrikba.l.2","5.ifnrikba.l.2","8.ifnrikba.l.2","0.ifnrikba.t.2","0.5.ifnrikba.t.2","1.ifnrikba.t.2","2.ifnrikba.t.2","3.ifnrikba.t.2","5.ifnrikba.t.2","8.ifnrikba.t.2","0.ifnrikba.2","0.5.ifnrikba.2","1.ifnrikba.2","2.ifnrikba.2","3.ifnrikba.2","5.ifnrikba.2","8.ifnrikba.2"
"Relb",-0.722657123231785,-0.69556960067953,-0.651074224785422,1.51475963667328,2.03331236532896,1.27282378801485,0.126046252322488,-0.722657123231785,-0.716589981610998,-0.384670546286968,1.91311632070995,0.434293488357828,-0.495874806262098,-0.762132693969545,-0.722657123231785,-0.710691148822465,-0.50212803774336,1.42199957010098,0.00522757366681831,-0.753444335259032,-0.881432250060399,-0.860282787027469,-0.714904653314876,-0.745007867039284,0.594095814976537,1.32136438011496,1.24084605201726,-0.732002812033148,-0.860282787027469,-0.820421898235248,-0.553048771733801,1.36535161005217,1.75658711812913,0.610189714496804,-1.14306261614118,-0.860282787027469,-0.754083646785825,-0.609313914756848,1.37463196764537,1.01525981359584,0.348808443395358,-0.974440373300821,-0.89118652320534,-0.866355299020531,-0.613888781009399,1.66007717796296,2.08118416514874,1.24039276268145,0.169384461857482,-0.89118652320534,-0.74888861171616,0.585823332536067,1.53320952151577,0.8011498806631,-0.373630774518953,-0.755716550106006,-0.89118652320534,-1.00193247733602,-0.10239363243863,0.848798565120128,-0.0596906668213796,-0.818528504092706,-0.905435000809892,-0.796694952317782,-0.820300662059894,-0.631249589768403,1.60158415037469,1.62700690346345,0.425613057404335,0.0211276459466266,-0.796694952317782,-0.798620645380408,-0.289914332269348,1.87563351742872,1.5133091734022,-0.493759173012041,-1.01657780746956,-0.796694952317782,-0.77866175771649,-0.315470571966596,1.16282218751535,0.797220192906329,-0.643977785452035,-0.845699646393569
"Rhof",-0.778928954684057,-0.495377927696248,-0.028567603982673,2.31032309845355,3,0.854332254906627,-0.556306043810786,-0.778928954684057,-0.319284756726221,-0.10684415076208,0.435668971397955,0.229453907312744,-0.957402516421666,-0.0398087147719438,-0.778928954684057,-0.0435340993373199,-0.0709490810774063,-0.196919532183968,-0.653971278157868,-0.762661347005633,-0.285602362704772,-0.675560770535379,-0.19600373180238,-0.722284359077966,0.389812588176311,2.61385823136108,0.860919226321669,-0.951357013701817,-0.675560770535379,-0.594911683675777,-0.137732084072418,0.679189640318537,2.18678351160057,0.666996141175697,-0.989224509749328,-0.675560770535379,-0.550993368689789,0.0338128300753037,0.349908120685749,-0.385814191851604,0.119223177594574,-1.34550021308228,-0.372585429377,-0.344009237137283,-0.399027351313737,2.3437805977781,2.96089710269692,0.589852305125686,-1.00554878849417,-0.372585429377,-0.242050059931163,0.193787232566323,0.80317671227281,0.229183994880055,-0.47368544913747,-0.839334708605481,-0.372585429377,-0.63383143467059,-0.450438538384626,-0.116823323932619,-0.156588600416377,-0.211797275897955,-1.12978688926742,-0.345168726304669,-0.327064776448146,-0.20053952429896,1.97175015334449,3,-0.383145872409756,-0.179258806516255,-0.345168726304669,-0.315741896636144,-0.654218219667113,0.479138923910568,0.72205112867952,-0.775415653611213,-0.294214347171214,-0.345168726304669,-0.21025480499189,-0.444542171167611,-0.367975637835863,-0.188196743903207,-0.777328976837666,-0.510234100081552
"Ripk2",-0.665895051822975,-0.674697254217477,-0.636131142330141,1.56360937640572,2.64350250240984,1.34463713454075,-0.0373614911825295,-0.665895051822975,-0.655153321190294,-0.599601233881467,1.25534485149897,0.178796308349383,-0.522683401138769,-0.655597964307725,-0.665895051822975,-0.680053428429217,-0.625516891528611,1.35454977947393,-0.00948213371461273,-0.589006997168384,-0.65746953812045,-0.778810992698514,-0.718192972806117,-0.683478948181592,-0.0289069417946323,2.37847325703045,1.23116953995689,-0.640042111387998,-0.778810992698514,-0.695814826814309,-0.695502713659031,0.610186013134875,1.54270825684222,0.0998881443886264,-0.70036174613767,-0.778810992698514,-0.746707043833542,-0.71845534021265,0.738476621561136,1.8037963176876,0.239728425047754,-0.680530952726463,-0.769569127613642,-0.718028855656123,-0.519115476972844,1.57291885480977,3,0.880046470823302,-0.100391733342651,-0.769569127613642,-0.698425257383465,0.17526091425497,1.34882568979836,0.799706448048781,-0.375451043930454,-0.605897599548747,-0.769569127613642,-0.701228170637484,-0.554802164117052,0.150310819421512,-0.165458729973131,-0.55767723687862,-0.642055082590676,-0.75574288070461,-0.751025730188492,-0.711441378726426,1.49750769881922,1.96738518392984,0.548700250907197,-0.286039205529788,-0.75574288070461,-0.753421427922313,-0.383821370269657,1.76738447033849,1.11477466364131,-0.634907330406008,-0.760181746059397,-0.75574288070461,-0.751053603404528,-0.569174559590475,1.27930170877198,1.07921058378577,-0.628862338655444,-0.757107227327448
"Trim47",-0.673306219060914,-0.811991539215052,-0.841621786736673,1.54900180715812,2.50299225107361,1.37720741598779,0.0504200882244411,-0.673306219060914,-0.817431585558422,-0.684855500875479,1.20420102118968,0.825479452077865,-0.21766212181736,-0.565685141844527,-0.673306219060914,-0.860585159076576,-0.722825371196852,0.801686639286396,0.542689975776163,-0.575569840717717,-0.735531946552664,-0.728290674139701,-0.846930959645402,-0.910503876550798,0.540872363328513,1.69062286872536,0.983395967537245,-0.589243696530364,-0.728290674139701,-0.949227179906952,-0.680652445778966,1.11420952633087,1.82967405988768,0.176367506678833,-0.665333711797499,-0.728290674139701,-0.813756926943729,-0.804142095571774,0.900523615571468,1.82495591161095,0.0983612284894894,-0.71432013301582,-0.810476189369862,-0.910466797812995,-0.834193630008658,1.54586486720737,2.45358424887879,1.28084113405461,-0.0222215140518238,-0.810476189369862,-0.892521823764494,-0.207014680972052,0.918948766896684,1.48309776673854,0.122078702966707,-0.492017528339447,-0.810476189369862,-1.08202686593838,-0.687820892520983,0.236986824462428,0.407402484650163,-0.283313460647329,-0.605779033689549,-0.860629866304754,-0.853996841491626,-0.819642836471441,1.46376649244608,1.85073938570346,0.41216318193083,0.369395936974269,-0.860629866304754,-0.857061188202341,-0.54506443209932,1.84150719141727,1.16176699444543,-0.429106592108593,-0.486701004727894,-0.860629866304754,-0.825482863773634,-0.711189917319721,1.14346672108218,1.05378606960828,-0.600245664626482,-0.586211033872481
"Vcam1",-0.963705133713813,-0.929216738234756,-0.897655151610964,1.27449153925715,1.95256861771779,1.68143586953562,0.504818991886853,-0.963705133713813,-0.832146863139558,-0.301277174852492,1.49338133393667,0.645596625865401,-0.293183696343577,-0.567969637365663,-0.963705133713813,-0.860910039587131,-0.422389278350178,1.25314376679344,0.271369583383011,-0.400660638595077,-0.680281709155087,-0.954749785970235,-0.901399174991649,-0.852285636064893,-0.0413973423646002,1.5745808395875,1.31670380371548,-0.221768124406195,-0.954749785970235,-0.841544052126636,-0.757266592336397,1.2264797448374,2.10916781649559,1.16572934749792,-0.387216695003586,-0.954749785970235,-0.894572031695969,-0.700057517684212,0.715106845848853,0.705074215560424,0.247959415005317,-0.59904550396364,-0.783650201696353,-0.779550559786881,-0.708603973301241,1.38229945246561,2.48015152287784,2.06136976551421,0.636862847603857,-0.783650201696353,-0.672295136293437,0.100317194856459,0.756134455156209,0.87380433682975,0.069292659961312,-0.627969807258824,-0.783650201696353,-0.70959671559912,-0.481221821538309,-0.0945545363536767,-0.367606744018563,-0.669168425448778,-0.898713910577358,-0.907414443015796,-0.920924692664684,-0.806913284934235,1.28377546760765,1.81858495663373,0.751184297436733,-0.177434747837942,-0.907414443015796,-0.844788645268842,-0.128418316619969,1.82906139166565,1.76864910151294,-0.0714700433774749,-0.703382339965347,-0.907414443015796,-0.898963901409425,-0.41013598942029,0.633498621927268,0.78904827964236,-0.409335890746718,-0.779790935134016
"Glrx",-0.729309842613784,-0.552517378471523,-0.493109367218181,-0.123320112369145,0.909709368046891,2.29316214102582,3,-0.729309842613784,-0.517271475817981,-0.46111604475068,-0.259175447763618,0.054773791011273,0.0878040962557122,-0.0628879005858823,-0.729309842613784,-0.368603173434217,-0.620503938971064,-0.439593302790922,-0.0861017686935271,-0.104270176366159,-0.290205267081808,-0.712656742228019,-0.68565170949272,-0.774154907758384,-0.622368372468621,-0.610933005655028,2.29719030445023,2.3651320481622,-0.712656742228019,-0.943639672865597,-0.0548316161664519,-0.635625904211703,0.123913786344312,0.781082079708653,0.164831236674969,-0.712656742228019,-0.500949586875616,-0.438030623577823,-0.697283797310916,-0.0257667298746587,1.08031368768236,1.31474300991884,-0.694923754431305,-0.69744948532706,-0.685647434693789,-0.0171306478898107,0.839996289298261,2.475760542025,2.87762915696476,-0.694923754431305,-0.626844387138116,-0.674707970046355,-0.296924787672845,0.0729628107801097,0.333646485248789,0.364381062249824,-0.694923754431305,-0.81449987570376,-0.6951479158372,-0.356024627947841,-0.0969661986035003,-0.0173730253966413,0.0991112729840858,-0.672513446153989,-0.754461262016648,-0.540410216989267,-0.109390033422089,0.230792468607407,1.68716470595576,3,-0.672513446153989,-0.815739781920572,-0.86613207970434,-0.218387514002839,0.189584612540037,0.68640368451001,0.0227184204354526,-0.672513446153989,-0.949564721338392,-0.863268623323833,-0.0625426857923087,0.0862816037942004,0.815491610161561,0.235465735798153
"Slco2a1",-0.643497923197921,-0.786173446965496,-0.784277634430828,-0.593716482205735,1.17320786698638,2.90723529925405,1.75839263062001,-0.643497923197921,-0.762178100165942,-0.708836564632978,-0.275406769082469,0.728389145113599,0.968110277533386,-0.0897166638271992,-0.643497923197921,-0.699965636663695,-0.780162694257727,-0.323772458679989,0.27619728450459,0.370222855322895,-0.447055138829083,-0.878129899468309,-0.814105907024402,-0.737752179551284,-0.673438459243635,0.159942028420768,2.30002976634108,0.885323480934013,-0.878129899468309,-0.754948872432612,-0.859104988709237,-0.471125095426888,0.706268236441396,1.7711697601827,0.781528969491914,-0.878129899468309,-0.798568844158189,-0.858635548274791,-0.568744972422813,0.569430802954393,1.25646786599066,0.740653654891857,-0.811206298141629,-1.06531827918512,-0.91008509093213,-0.22868808000444,1.45609880832291,2.34386047918475,1.69965138830268,-0.811206298141629,-0.790576058356936,-0.768463064361643,-0.126269862493239,0.786678868876949,0.682854752002012,0.160108823823275,-0.811206298141629,-0.841462851765574,-1.00452292705192,-0.665546825924817,0.552521882556253,0.44302651322876,0.709750418203121,-0.929401050200993,-0.915830924508696,-0.907028644943715,-0.0374782412406937,1.3403605828465,1.64429647937098,1.61156442411258,-0.929401050200993,-1.08582655563561,-0.980287215132142,-0.0348061344771323,1.02400006004197,1.43619567321186,0.149919223734066,-0.929401050200993,-1.02526835294816,-0.95574682122874,0.0367421701951305,0.886113370622087,0.770494591108137,-0.169210534525444
"Ngef",-0.800546343672763,-0.896013920203822,-0.953530221931542,-1.07033298473264,0.846127200301776,1.73879210193278,0.815773481951092,-0.800546343672763,-0.186262762387256,-0.589219349021914,-0.455609156508695,0.523656378475445,2.34052338662986,0.599751942465747,-0.800546343672763,-0.924003074712188,-0.955463931684081,-0.702826618971214,0.871290912653487,0.939367710696678,0.45961793606478,-0.433893888858786,-1.22407146746722,-0.830969463713582,-0.826556570692977,-0.613246665802975,2.84364741409009,0.986415716177447,-0.433893888858786,-0.804349272366058,-0.613857458848085,-0.325312697285478,0.391479413362805,0.532638027530326,0.499801701570688,-0.433893888858786,-0.828060882508966,-0.571528096045802,-0.317438052769551,1.04053949846276,1.7525482995498,0.210002223333146,-0.771134639080996,-0.870455404302122,-0.832674096374309,-0.693078845385929,0.51849450040754,2.17692749248408,1.39283143525634,-0.771134639080996,-0.838250018870593,-0.796928445778822,-0.72086802794674,0.665500815399876,1.26116841491374,0.888102120408488,-0.771134639080996,-0.842794279869088,-0.818626135383049,-0.625611295142081,0.0697562657979982,1.34578435132484,1.03412507030282,-0.81554995871915,-1.06791467388698,-1.08630337533068,-0.747735090478372,0.659562292619748,1.83051047180884,0.751031218870324,-0.81554995871915,-0.76639850089455,-0.0089819293016733,-1.02666393439377,0.507998311660776,0.107849447899605,2.34099032901897,-0.81554995871915,-0.831062403101526,-0.721254635672605,0.0426409364103381,0.58130029503658,0.761737110091961,1.11934400580046
"Rffl",-0.344128076749096,-0.736654935573975,-0.94839124975006,0.716519095471048,1.8137115512846,3,0.567012621665552,-0.344128076749096,-0.750928539856705,-0.737943012613926,0.669283122256288,0.34749292865347,-0.0873608757804889,-0.523687135091428,-0.344128076749096,-0.862389946501415,-0.775355989703787,0.313358219044461,-0.20150150745769,-0.374776887600944,-0.582755818389752,-0.730065086477537,-0.642211638974565,-0.850532832642874,-0.154967727646663,1.12673514164233,2.85522688013466,0.0767384548972771,-0.730065086477537,-0.777214670316596,-0.778490132445933,0.012563215395794,1.06264905885134,0.594192510645502,-0.638888146675204,-0.730065086477537,-0.689133171757081,-0.741071545860365,-0.306462656018302,0.497622792145257,1.80997343652118,-0.266533708463137,-0.786796380610481,-0.609595664048375,-0.733636556196972,0.57101255606392,1.71978440318511,3,0.55076778782471,-0.786796380610481,-0.82541557754685,-0.117441928408785,0.891828439818657,0.383956652434957,0.0219229418697306,-0.253147941443925,-0.786796380610481,-0.893392838705252,-0.829699364631541,-0.371252285181449,-0.0994523775273948,0.259062027299402,-0.470473908450904,-0.801765604196478,-0.727675215048238,-0.367885320648371,0.817211192224247,1.51473037121218,2.71450560861318,1.35746651700659,-0.801765604196478,-0.717378946194105,-0.653408140053138,0.391830283460597,1.04986147146406,-0.436558968249481,-0.871737080990861,-0.801765604196478,-0.739194495911306,-0.73124409138931,-0.00216391845809347,0.742445908001408,-0.38001147901522,-0.555496883434697
"Gbp2",-0.706165612113945,-0.656627300947162,-0.65242010350906,-0.397776973065952,1.5630763625138,2.78768296326377,2.24203968510639,-0.706165612113945,-0.665266218788056,-0.635480825358891,0.24776528404409,0.391869606589691,0.161741246370746,-0.288723719258385,-0.706165612113945,-0.62508664374931,-0.648668243731482,-0.094077853479007,-0.0255490111783718,-0.0877759527001183,-0.498225465780858,-0.884072309535865,-0.75247408293861,-0.79065004595798,-0.509937023712504,0.732490231705385,2.3709851902026,0.094224319754125,-0.884072309535865,-0.780426910036714,-0.553360484872403,0.12537779274596,1.73970343694962,2.07895135775,0.128640566522601,-0.884072309535865,-0.759663119105827,-0.633445574573086,-0.0514511634704762,0.441304714669924,0.405100963621616,-0.633153240646632,-0.783933046219906,-0.742385171445334,-0.754744554731254,0.0548907755220681,2.28542398192263,2.10929284145286,1.5619319158663,-0.783933046219906,-0.77838601840848,-0.619877089505793,0.519343900595542,0.988509866540445,0.710111734641615,0.3972520159693,-0.783933046219906,-0.710655268853426,-0.751228530489906,-0.396590245368446,-0.481181184747716,-0.413470657418379,-0.626439172882302,-0.851446181364082,-0.859144073508213,-0.84299614881075,-0.237961840377007,1.21977782668392,2.33947880632446,1.79581077473873,-0.851446181364082,-0.864759631797417,-0.82257748486524,0.31171991979652,1.24729241260867,1.04308635461445,-0.0763906307663725,-0.851446181364082,-0.867625872566389,-0.842847767798648,-0.240620542793055,0.403500644972524,0.289818772459233,-0.44122297482318
"Il34",-0.394321558302893,-0.540890545808659,-0.619228302506699,-0.586201620973478,1.5430817821688,2.92544970409673,2.13850515697813,-0.394321558302893,-0.563875549095674,-0.717596003457152,0.318078020280504,0.300851759402746,0.274001060937629,-0.43270077004529,-0.394321558302893,-0.530167831339656,-0.555084096564008,-0.206723825412727,-0.281216794655756,-0.341680509632073,-0.941636959464681,-0.795079861177846,-0.50722730829824,-0.798984274642125,-0.334616311425916,1.16271114794172,1.95911014520577,0.660843850859318,-0.795079861177846,-0.884142902557514,-0.838668250824842,-0.0407697602895247,1.30099326632028,2.07255793566356,-0.818673677105016,-0.795079861177846,-0.663562270898271,-0.7165898793684,-0.235223869289574,0.159203722489334,1.42294702004736,-0.51466900029437,-0.57691871348515,-0.382139724554597,-0.718232944409601,-0.157863258487863,0.552820366374346,2.85411197636355,2.41075376245528,-0.57691871348515,-1.14022539728915,-0.563288697088284,-0.0594097005746683,0.535199088708767,0.713238325195336,-0.211594615100049,-0.57691871348515,-0.771265151502902,-0.280580784563484,0.0767191338065761,-0.934326094182275,0.00202553896885399,-0.195185683664388,-0.849641243382893,-1.08520570772426,-0.974669545715666,0.310497324855938,1.57316289360257,1.5164325809192,1.32519239149531,-0.849641243382893,-0.95675975351119,-1.22291335437068,0.136092482934631,1.61339161472592,1.03870376891379,-0.0504375924997728,-0.849641243382893,-0.879387258431437,-0.92784270004449,-0.255910440269675,0.826424093658353,0.742122037956529,-0.179969106346393
"Gjb2",-0.77179157172856,-0.899395073150058,-0.907485781313752,-0.41944167461861,1.26113368643261,2.13653903338418,0.531127719491739,-0.77179157172856,-0.877956089146897,-0.927777018564059,0.0344663178692255,1.46207099186032,1.561738631813,-0.193104466117348,-0.77179157172856,-0.903124550143708,-0.895514116231215,-0.116567210664331,1.27499631090329,0.568541563095274,-0.374873559713982,-0.6591582749052,-0.834736028628503,-0.82660802825279,-0.444754500568991,0.622363979132959,1.83531124563133,0.588962254781349,-0.6591582749052,-0.784387966786351,-0.788753061890648,-0.571816754397728,1.19321310410598,2.4608303086204,0.185255471371675,-0.6591582749052,-0.825870610042093,-0.754703928261609,-0.594251186298339,0.317722311364529,1.46949999428354,-0.269801779449106,-0.915833565543914,-0.96447520311869,-0.912979101601347,-0.371961347975177,0.290985061015393,1.20461279647852,0.13779405329733,-0.915833565543914,-1.00329939392712,-0.86718749733275,0.455231062780784,1.59909564799501,1.49109938149433,0.12570346901356,-0.915833565543914,-1.02496455179485,-0.955775008688234,0.0745388600738969,1.85020400626122,1.33929724489974,0.279581217760128,-0.658774025030819,-0.743694744430834,-0.687237614805921,-0.610822522872192,-0.341515421410381,1.24586505860765,2.24991373435584,-0.658774025030819,-0.752838100394356,-0.67003093689565,-0.666659223164982,-0.0352052020322741,1.94716027363453,1.70082181820242,-0.658774025030819,-0.738711811039279,-0.727395647053111,-0.53860730676236,-0.0937347784235787,0.803086247885383,0.635928251691552
"Slc7a2",-0.385119579477274,-0.697632197170536,-0.617329602660534,0.101825812266551,1.74156669945564,2.95084672075458,1.78915667759355,-0.385119579477274,-0.663244453318776,-0.667758202271001,0.375770529511532,0.145861317125896,-0.190236280325698,-0.777084601221451,-0.385119579477274,-0.839537973669293,-0.636157701045082,0.427523001950646,-0.103753178830023,-0.446616147187221,-0.737841682526955,-0.671363461958062,-0.727141891829546,-0.79276579879985,-0.398840227301464,0.876920297996901,2.75629994320543,0.133453529334597,-0.671363461958062,-0.630550834475079,-0.867615482795736,-0.259947380564663,1.14507251684148,1.6757848957775,-0.412884546622635,-0.671363461958062,-0.786402660499865,-0.772458163257275,-0.247131792574595,0.492902258609722,1.30256015349723,-0.473164430667972,-0.733964361200328,-0.608553706765572,-0.749139036223966,0.270156912523989,1.58905845842957,3,1.76739842684837,-0.733964361200328,-0.744046769245746,-0.631115494510226,0.0627230841511363,0.364136131216778,0.401098947380458,0.127486677691595,-0.733964361200328,-0.528733051801578,-0.67331874954778,-0.410739881686071,-0.388254057354785,-0.14441554740081,-0.52171241502313,-0.726424401832802,-0.690553717149447,-0.740603055469912,0.262306977351598,1.40853522513273,2.98568315110012,2.04846665582759,-0.726424401832802,-0.630370829812635,-0.47790836217823,0.0258964689191856,0.386500703839617,-0.053962631105995,-0.471574025194385,-0.726424401832802,-0.740213991848549,-0.598978409826355,-0.389886610491038,-0.0346334276897635,0.229245599884032,-0.338676515790157
"Sod2",-0.575166359631287,-0.601744107056219,-0.537959523231871,0.381259971568453,1.85399996613676,2.74429243576651,2.28555984980862,-0.575166359631287,-0.589742179752445,-0.43242761198907,-0.0246970159497692,-0.0201653132111465,-0.274532737359387,-0.452632400747736,-0.575166359631287,-0.52403177788854,-0.522728048629135,-0.239758522430923,-0.358727308926792,-0.420513320406513,-0.539953276806928,-0.548323708162191,-0.733028604358861,-0.737663493636018,-0.212365136838487,1.23610538895175,3,1.41813155787364,-0.548323708162191,-0.754624535872875,-0.649717690292012,-0.0897404309216515,0.512084060597861,0.597662845903472,-0.304908641407382,-0.548323708162191,-0.970576096778423,-0.78827711450904,-0.585715481702699,0.0833951392055182,0.318533538211498,0.0339306485358623,-0.656698539601969,-0.542787473710851,-0.265401560297341,0.558519926500258,1.81965098325607,2.53427689510303,2.45141959480452,-0.656698539601969,-0.621136349432781,-0.28843859056242,-0.06581032262784,0.057463246635169,-0.403871599697509,-0.438135271744809,-0.656698539601969,-0.291287148923008,-0.616132409711123,-0.279311494610262,-0.444201951616358,-0.618593022705643,-0.576127831853204,-0.738166827493653,-0.73975493909538,-0.528757698025546,0.413132847628775,1.41167890107788,2.62834136036981,2.39262147021053,-0.738166827493653,-0.690839253869501,-0.55272936642037,-0.0436219581025232,0.462509036476295,0.0473547028490491,-0.509607695861705,-0.738166827493653,-0.779631295965364,-0.702398657178599,-0.370180430827122,0.151611899979322,0.0862835071763403,-0.461511947940926
"Tnip1",-0.609841485156157,-0.402712504820515,-0.464145022467879,0.683385010849984,2.08679732219687,3,1.11783404810563,-0.609841485156157,-0.422965328649259,-0.446055521481935,0.457895816851801,-0.140788125279758,-0.293159925723462,-0.537863284482064,-0.609841485156157,-0.500787970026991,-0.565104515415742,0.0252395936096247,-0.53965280401634,-0.644485515190906,-0.696773309134857,-0.922309970639955,-0.749649856445142,-0.68038612784878,-0.209521753761972,0.956107391535808,2.96797784292274,0.0354061378410457,-0.922309970639955,-0.654459152808456,-0.524150760172983,0.474513487493533,1.34123049136013,1.12427858698139,-0.777719603349916,-0.922309970639955,-0.599072076727647,-0.562366662672272,0.109671955321777,0.232176316211499,0.940787501544839,-0.657893805505727,-0.70115731722599,-0.568114445623061,-0.477447912016226,0.442366910526404,1.4724135309042,3,1.8352094626968,-0.70115731722599,-0.523894542546459,-0.446171462846974,0.0175144053847615,0.0691504773990873,-0.108314627492849,-0.275596530410292,-0.70115731722599,-0.060003154715367,-0.513828942111309,-0.35852856572959,-0.55676333403122,-0.456446384401676,-0.6111774154917,-0.727824380547978,-0.753373333034524,-0.539078034587221,1.05549102902034,2.26077127081201,1.929802354373,0.884365379332357,-0.727824380547978,-0.726471085153678,-0.486946836385684,0.568168971291664,1.65347420981192,-0.0616366491087728,-0.870857885894975,-0.727824380547978,-0.802356628531124,-0.695398205952179,-0.203411114500837,0.302963014310396,-0.45422147253305,-0.877811841625711
"Mt2",-0.821627112437692,-0.753757579140876,-0.845776859966679,0.176886732094923,1.96642148018891,2.83139250247271,1.177759527679,-0.821627112437692,-0.702333113260336,-0.504681488373571,0.599467825289165,0.44040433311237,0.144886468792459,-0.525914091679181,-0.821627112437692,-0.87073403386079,-0.505458511133135,0.360171321020856,0.156975013132015,0.101530262287922,-0.782358451342689,-0.939188100598715,-1.0253520120325,-0.893677605077939,-0.23686722157319,0.680571133478635,2.85226361979964,0.624233532337777,-0.939188100598715,-1.04716413156068,-0.641349364411312,0.185466607419377,0.744450748792489,0.775592859380836,-0.0564534045919365,-0.939188100598715,-1.07000681377618,-0.614413889718344,0.160015445676284,0.904840325128392,1.12694408032607,0.348470392198739,-1.16113274731287,-0.927378598713601,-0.78414848175954,0.876929003426256,1.80166298355096,2.25991484251902,1.75155136201077,-1.16113274731287,-0.70935455334601,-0.433288761249993,0.222208213811297,0.615507775465129,0.129782803366384,-0.185159562976317,-1.16113274731287,-0.650173442711478,-0.679932317247876,0.335213282670899,0.155111244514079,0.0182873394095828,-0.313334890800938,-1.0490691922059,-1.17880819616942,-0.801496341064801,0.324035951319375,1.07984804428295,1.90293780503241,1.28344056144529,-1.0490691922059,-1.03159751462954,-0.42380671275762,0.495267552914111,1.02603327362773,0.471183180247699,-0.760576234601138,-1.0490691922059,-1.02178106899193,-0.644212336432605,0.528065597815112,1.4650304863126,0.851781073703341,-0.418137545435876
"Ch25h",-0.903158895107345,-0.302986479550407,0.30763499358584,0.397194740344873,2.45690679745384,2.81843231191227,0.481363611532186,-0.903158895107345,-0.00825330632389519,0.417682675167057,-0.164436421317564,-0.198566858637882,-0.565077577285498,-0.840594269175716,-0.903158895107345,-0.106347587504485,0.385941911259959,-0.336922739574693,-0.450793060234131,-0.757263867172493,-0.824438189157222,-0.999937016290227,-0.78355556922586,-0.107877279104823,0.299656209815319,1.59265724028256,2.78095672717877,-0.86793154809569,-0.999937016290227,-0.603427514443298,-0.034734312166048,0.166646803985342,0.789361170084351,0.0152741629624108,-0.928491862850254,-0.999937016290227,-0.7172485669311,-0.0777297682178634,0.458587144330821,1.20797581627494,0.671258860449075,-0.861566665457961,-0.811766846075147,-0.342383298302659,-0.0393461519203835,1.30067933944249,2.70104901589997,2.5049657151591,0.409105093703991,-0.811766846075147,-0.316773992160848,0.0800144974789177,-0.0877567687742362,0.00951390199372613,-0.549054080378331,-0.638916378538076,-0.811766846075147,-0.540778668968491,-0.0404938856911115,-0.0448103342446319,-0.454732833068217,-0.755514148895465,-0.759466484510308,-0.84913480120529,-0.671093833418301,-0.337185084545175,0.809131881042443,1.77078131471081,3,0.915249087470784,-0.84913480120529,-0.559332262682903,-0.126473067004029,0.140950050459669,0.469381253059133,-0.459969523352862,-0.802850897913434,-0.84913480120529,-0.581807785498043,-0.433838720933765,-0.057238243146762,0.524183068087705,-0.466962464793243,-0.70089569335718
