"","b1.LT.ctrl","b1.LI.ctrl","b1.TI.ctrl","b1.LT.ko","b1.LI.ko","b1.TI.ko","b2.LT.ctrl","b2.LI.ctrl","b2.TI.ctrl","b2.LT.ko","b2.LI.ko","b2.TI.ko"
"Csf3",1.83906424030834,1.52362701075316,-0.31543722955518,2.80906943205462,1.02231768445401,-1.78675174760061,1.70398034137194,1.57885397539527,-0.125126365976663,2.0533289259047,0.772149655773856,-1.28117927013085
"Cxcl3",2.64032567647444,2.66243295319825,0.0221072767238135,1.80571752325529,1.69660908900867,-0.109108434246615,3.07178676721376,3.24397895531176,0.172192188098,4.15672598366099,4.88929854356831,0.732572559907323
"Ccl3",2.79343862690118,3.32640711886863,0.532968491967443,2.41788609918836,2.70825949030337,0.29037339111501,2.60396966799272,2.64780117108619,0.0438315030934685,3.03942447828988,3.26089668997282,0.221472211682937
"Il1a",4.56268464397106,5.18449607297779,0.621811429006735,4.10219512642951,4.22080828529436,0.118613158864846,5.48980643001035,6.58682759899259,1.09702116898224,5.12244558914604,6.42321980933698,1.30077422019094
"Nfkbia",0.655184675490565,1.25607488979724,0.600890214306678,0.408395064420495,0.410023302734443,0.00162823831394801,0.45655812560404,1.82715896070069,1.37060083509665,1.55252198215148,1.1676905984091,-0.384831383742383
"Slfn2",1.34656833538356,2.09941558228267,0.75284724689911,0.214031712950184,0.923681828274753,0.709650115324568,0.913183853292983,1.77279590485182,0.859612051558837,1.20746237271612,2.05162960516142,0.844167232445301
"Nos2",3.86900524594611,3.85381038438449,-0.0151948615616217,3.09842070685164,1.25911374981279,-1.83930695703885,4.80050663066915,5.19015905517688,0.389652424507734,3.72653394733285,2.21041785372003,-1.51611609361282
"Irg1",7.27168730338994,9.30633771536417,2.03465041197424,3.93632011171636,6.34418253253465,2.40786242081829,5.62867652978689,7.20398800124256,1.57531147145568,4.35612489722604,7.86736044879409,3.51123555156805
"Hivep3",0.578393341667867,0.808944442734883,0.230551101067015,0.220713443857463,0.428436587329645,0.207723143472181,0.484177134286416,0.935738532975175,0.451561398688759,0.765114746395596,0.884989869097809,0.119875122702214
"Ifih1",2.07718523064556,2.09373716193454,0.0165519312889833,0.577206667649139,0.827714831196639,0.250508163547499,1.0212755596942,1.17283560363817,0.151560043943973,1.98941695451001,2.15611971580811,0.1667027612981
"Oasl1",2.50284855662372,2.57159286054268,0.068744303918962,0.583868311537888,0.624382545189606,0.0405142336517184,2.29749983820566,2.18002189324295,-0.117477944962708,2.27294458706179,2.10553975386249,-0.167404833199298
"Ptger2",1.18365051342211,1.29257023752686,0.108919724104751,0.714691093453309,0.0243004257305892,-0.69039066772272,1.54035163339853,1.9560178518837,0.415666218485166,0.534446515799064,0.433957458587482,-0.100489057211581
"Rsad2",3.21595986607573,3.79545859598682,0.579498729911084,1.41968676133179,1.48301321755388,0.0633264562220893,3.77863163809097,4.41431219290138,0.635680554810412,4.3987797867235,4.31663206785731,-0.0821477188661952
"Tnfaip2",1.8970568808075,2.18622551114281,0.289168630335309,0.426735289655807,0.549708462164088,0.122973172508281,1.3520063093695,2.33791956793307,0.985913258563562,1.44099971896992,2.1236247596658,0.682625040695876
"Tnfsf11",0.997472712903416,0.936270842975139,-0.0612018699282765,0.25938240541378,0.165384860482518,-0.0939975449312623,1.1383325591376,1.28821514910892,0.149882589971325,1.14700704720897,1.3016256998583,0.154618652649321
"Slc39a4",0.405759276958631,0.712114502538163,0.306355225579533,-0.0925023329549927,0.128244673220055,0.220747006175048,0.987891380044131,0.798762327925613,-0.189129052118519,-0.189538439845777,0.221830351198369,0.411368791044145
"Il1rap",0.357665123637908,0.289882924139406,-0.0677821994985024,0.239061991788922,0.0189484240234067,-0.220113567765515,0.710887292540564,0.7201072622906,0.00921996975003629,0.556816900005439,0.335658467504379,-0.221158432501061
"Cd274",0.66742322063408,0.980920715406869,0.313497494772789,0.212693361763265,0.491104695492349,0.278411333729084,0.78895606161173,1.04130108346545,0.25234502185372,1.20040976032479,1.65008667620655,0.449676915881764
"Tmem158",0.644155312223025,0.574644198782304,-0.069511113440721,0.148394962871083,0.118307252099868,-0.030087710771215,0.842047359075469,1.26767393181808,0.425626572742615,0.197726616007832,0.331715359086606,0.133988743078774
"Slco3a1",0.676608218375524,0.654752624661604,-0.0218555937139209,0.154413387786491,0.0144454695869324,-0.139967918199559,0.39559880818111,0.342904468740151,-0.0526943394409584,0.564734802034099,0.497407167729705,-0.067327634304394
"Egln3",0.513452232403327,0.472139637971636,-0.0413125944316914,0.0278236071539436,0.161505876389915,0.133682269235971,0.469597974388844,0.625540266962849,0.155942292574005,0.283107337891534,0.504834327626557,0.221726989735023
"Adtrp",0.56135306390511,0.580412895739676,0.0190598318345656,-0.556811938506075,-0.199930015033582,0.356881923472493,-0.401955791032905,0.635585145964354,1.03754093699726,0.0376740529166225,0.432607404973528,0.394933352056906
"Grem2",-0.012496444674281,0.0802906762234347,0.0927871208977157,-0.0334256374211465,0.0633774535856859,0.0968030910068326,0.405979289416472,0.57425511125318,0.168275821836708,0.597498270089771,0.708918200918499,0.111419930828727
"Gsap",0.737402959105035,0.985738518665325,0.248335559560291,0.179837158100206,0.348657303632448,0.168820145532241,0.833112736188551,1.25405798788846,0.42094525169991,0.376192005743215,0.920795882147872,0.544603876404656
"Timp1",0.743889692479397,0.748266206377829,0.00437651389843226,0.262212160121842,0.246436654581475,-0.0157755055403668,0.433221159551414,0.546201271193102,0.112980111641688,0.541849384266081,0.481818014487939,-0.0600313697781418
"F2rl1",0.290556490970609,0.566473792499225,0.275917301528617,-0.0608599914726564,0.0970795874276158,0.157939578900272,-0.129018279425356,0.107736178355372,0.236754457780728,0.16183366476279,0.705452586747995,0.543618921985205
"Rab15",0.21812165151442,0.239847824122782,0.0217261726083621,0.0268032751003614,0.0828892757752199,0.0560860006748586,0.308108188153559,0.408799605387732,0.100691417234173,-0.060526531043809,-0.0826078329210285,-0.0220813018772194
"Il1rl1",0.511460863422255,0.512291525870727,0.000830662448472223,-0.0954527671669067,0.0566916186423788,0.152144385809285,0.382864026370382,0.605574155831637,0.222710129461254,0.411156726537757,0.595710965411767,0.18455423887401
"Slc6a12",0.857976694723351,1.08667076520401,0.228694070480662,0.454997744679504,0.417887644116841,-0.037110100562663,0.806443072600516,1.19838355975323,0.391940487152717,1.54181743726936,1.69970401569228,0.15788657842292
"Exoc3l4",0.977608892329184,1.00150551183761,0.0238966195084289,0.130500647899527,0.145948316766266,0.0154476688667392,0.372823658423264,0.964307247352393,0.591483588929129,0.74609865510663,1.06561945105544,0.319520795948813
"Flt1",0.546168346114622,0.536705240518423,-0.00946310559619924,0.0683381095329748,0.0775344000984077,0.00919629056543275,0.31218786533242,0.490435290888421,0.178247425556001,0.616264782532155,0.882089703640335,0.265824921108179
"Nptx1",-0.0345296230053619,-0.0383053763984836,-0.00377575339312157,-0.50759482633117,0.179996220787317,0.687591047118487,-0.916936621382676,-0.619413057354513,0.297523564028163,-0.0495646942118075,0.497874778135949,0.547439472347756
"Mmp9",1.15090561305325,1.24226404555329,0.0913584325000431,0.261333169855347,0.138881042194295,-0.122452127661052,2.55452917212721,3.30403577445106,0.749506602323857,0.487721919042104,1.00660570090214,0.518883781860035
"Acpp",1.35243458443243,1.1628303584054,-0.189604226027028,0.334015032252356,0.178043663771323,-0.155971368481033,1.22961672832078,1.96664726988187,0.737030541561086,0.626617554037509,0.463661249204664,-0.162956304832845
"Kcnq5",-0.0419621259927243,0.0314067694021942,0.0733688953949184,0.190595909304571,-0.183094446840661,-0.373690356145231,0.336264933157661,0.516023761308908,0.179758828151247,0.0613968892063364,0.153308096655788,0.0919112074494511
"Pilra",1.63937981318591,1.78198365191975,0.142603838733845,0.618420106094761,0.773892257309999,0.155472151215238,1.63397295773007,1.37560771550946,-0.25836524222061,2.08439194435564,2.523668526671,0.439276582315365
"Prokr2",0.783320684764763,0.867206902934121,0.0838862181693581,0.719084967905089,-0.086640847029937,-0.805725814935026,0.334277926594575,0.310156302359152,-0.0241216242354223,0.722101174920175,-0.176163268320574,-0.898264443240749
"Mmp1b",0.912119881120458,0.965685413449769,0.0535655323293117,0.413414120030281,0.371271693496832,-0.0421424265334485,1.25709832386682,1.90048422263594,0.643385898769123,0.568245441619284,1.25350250394405,0.685257062324766
"Mmp3",2.29307380204738,2.34809561370519,0.0550218116578124,0.698255674007056,0.447590449262846,-0.25066522474421,2.39024921798972,3.69719058118676,1.30694136319704,1.77599542057571,1.71220643833517,-0.0637889822405387
"Rasl12",0.537181991466921,0.474963338077336,-0.0622186533895852,0.303812676339036,0.238374301850526,-0.0654383744885096,0.785219400049338,1.07322080231642,0.288001402267083,0.390174188301677,-0.14783664939985,-0.538010837701527
"Rbfox1",0.668495460320172,0.986959340412076,0.318463880091904,0.0390521013081868,0.136955817990883,0.0979037166826963,0.043776340946526,-0.0250089170135883,-0.0687852579601143,0.605141331455256,0.823338977822459,0.218197646367203
"U90926",1.11753120861927,1.01656838013102,-0.100962828488258,0.486001040018145,0.0170699769635823,-0.468931063054562,1.83632227097087,2.2641530745232,0.427830803552335,1.77290551742909,1.9009531377873,0.128047620358209
"ENSMUSG00000097804",1.52484599405329,1.12506108345106,-0.399784910602228,0.48249144510621,-0.0442144947645928,-0.526705939870803,1.68477163639567,2.38353943702952,0.698767800633852,1.41556940578606,1.10783511201184,-0.307734293774218
"Tmem132e",1.39320390235915,1.59262532308695,0.199421420727804,0.229335670098096,0.593708952747556,0.36437328264946,1.4751447606984,2.14819326063441,0.67304849993601,0.767285953454205,1.28024894461564,0.512962991161435
"Fpr2",3.01443303219525,3.32165847865334,0.307225446458098,2.15044027521316,2.25341219024448,0.102971915031315,2.13702758242717,2.37142205771601,0.234394475288835,2.74418378566773,3.51010332261108,0.765919536943347
"Itgal",1.847766302997,2.12145780147818,0.27369149848118,0.752015619593789,0.842794483653011,0.090778864059222,1.36737771458039,1.58781818994105,0.22044047536066,2.20852139905757,2.80972611844466,0.601204719387095
"Kcnn3",1.01643885251626,0.552200271373197,-0.464238581143062,0.467832613283782,-0.0494545722136087,-0.517287185497391,1.58271839623492,1.54980423404337,-0.0329141621915561,0.362158795578357,0.216946603425863,-0.145212192152495
"Ptges",1.49801749102845,1.59765125620103,0.0996337651725869,0.730760630512987,0.735494649627668,0.00473401911468164,2.0232058699275,2.53094659235655,0.507740722429053,1.82616000983512,1.79040269308985,-0.0357573167452755
"Fpr1",3.82539450198064,4.21414021846474,0.388745716484105,1.842215056508,2.56446569736686,0.722250640858866,2.72541970040671,2.90386047171025,0.178440771303544,3.22921331115222,3.90687785046517,0.677664539312951
"Ccl5",3.99995338643602,4.70676773651848,0.706814350082467,0.232577604215152,0.93797418965378,0.705396585438628,3.85915494004834,6.24110949867254,2.3819545586242,1.70392427536776,3.06985106543008,1.36592679006233
"Lcn2",3.61009990189109,2.88676824643468,-0.723331655456414,1.70488868413161,-0.0876944948764816,-1.79258317900809,3.1565587637662,3.12152622209096,-0.0350325416752458,1.80659451774872,-0.273715176929177,-2.0803096946779
"Steap4",2.22883938915873,1.71954161373153,-0.509297775427194,2.90574408561564,-0.0520564661973023,-2.95780055181294,2.28173697940852,2.33044988238303,0.0487129029745116,1.27968273519527,-0.041597471135425,-1.3212802063307
