"","b1.LT.ctrl","b1.LI.ctrl","b1.TI.ctrl","b1.LT.ko","b1.LI.ko","b1.TI.ko","b2.LT.ctrl","b2.LI.ctrl","b2.TI.ctrl","b2.LT.ko","b2.LI.ko","b2.TI.ko"
"Ccl3",2.6133228591872,3.58482293772215,0.971500078534945,2.59271882966254,3.26660680218796,0.673887972525422,2.85018245813068,2.77732486917295,-0.0728575889577394,3.80863891347466,3.6706896073451,-0.137949306129558
"Il1a",4.90050185203801,6.33250221586789,1.43200036382989,4.58872175095187,5.11436297972339,0.52564122877152,5.92653105767824,6.97708703959656,1.05055598191832,4.18126978516651,6.96421883102522,2.78294904585871
"Nfkbia",-0.068666327541164,0.370562925610418,0.439229253151582,0.49021633397433,0.648293482343262,0.158077148368932,-0.299689159157279,1.03867425856065,1.33836341771793,1.80480822982161,0.798529959566009,-1.0062782702556
"Slfn2",1.53198617035707,2.69308926805929,1.16110309770222,0.11023990080741,1.23772141186655,1.12748151105914,1.36334772822615,2.31649655513421,0.953148826908059,1.38207834259998,2.47613316622842,1.09405482362843
"Nos2",4.99961297860809,4.92015019042872,-0.0794627881793771,3.6884244231446,1.61789870609864,-2.07052571704596,5.69058689775025,6.34567572439928,0.655088826649035,3.61626698821561,1.86755019348871,-1.7487167947269
"Irg1",7.15234322086465,10.4820396617152,3.3296964408506,3.4057107211748,6.41015343505758,3.00444271388278,5.90997862159832,7.84502922542818,1.93505060382986,3.40770252712696,7.24433560920357,3.83663308207661
"Hivep3",0.781070192843226,0.876731024098295,0.0956608312550691,0.0971110652084291,0.192511810406748,0.0954007451983191,0.550583197632652,0.954486439750378,0.403903242117726,0.79480613744681,0.838212838236866,0.043406700790056
"Ifih1",3.08934313069186,3.02245500406153,-0.06688812663033,0.923809073195725,1.29501377146229,0.371204698266564,1.7512604764106,2.10875466037119,0.357494183960593,2.49892845155451,2.90034035073705,0.401411899182531
"Oasl1",3.44638927349721,3.76123129406591,0.314842020568695,1.58686263184564,1.26062135661465,-0.326241275230982,3.78708136923704,3.65624975433992,-0.13083161489712,3.21490218585198,2.57305613514782,-0.64184605070416
"Ptger2",1.92441631058036,1.69785848146354,-0.226557829116821,1.03005816046665,0.078051752663675,-0.952006407802973,1.67824192131078,2.54607983509077,0.867837913779987,0.475586047891362,0.248681698503133,-0.226904349388229
"Rsad2",4.36208474671604,5.32651052796183,0.964425781245791,2.16522546542284,1.99980303960077,-0.16542242582207,4.65391906826793,5.69812223186818,1.04420316360025,5.53812407581165,5.17288921417327,-0.365234861638383
"Tnfaip2",2.08860365176108,2.44821396781711,0.359610316056034,0.573598512467719,0.921434699408625,0.347836186940907,1.81376288112188,2.95882618090127,1.14506329977939,1.29785639023876,2.04248868961678,0.744632299378019
"Tnfsf11",1.37310367386583,1.16234440753976,-0.210759266326072,0.336806360850618,0.191394328257693,-0.145412032592925,1.53666734452774,1.42509969082585,-0.111567653701891,1.02701721429234,1.04174286780216,0.0147256535098225
"Slc39a4",0.859920898503104,1.37959087845431,0.519669979951201,0.274346196356113,0.325847853840629,0.0515016574845162,1.34104052935977,1.34697729017408,0.00593676081430778,0.487844474834137,0.86936727220969,0.381522797375552
"Il1rap",0.840782087338918,0.78644011730441,-0.0543419700345082,0.286606261672549,0.0272681814397844,-0.259338080232764,1.21122412620526,1.28565089599023,0.0744267697849722,1.14586288857636,0.68992036638892,-0.455942522187445
"Cd274",0.876608879207216,1.06737490754185,0.190766028334633,0.0821360836570109,0.631294904237006,0.549158820579995,1.09727192876619,1.69610823389628,0.598836305130089,1.22489844867091,1.76913151087669,0.544233062205773
"Tmem158",0.885200163246203,0.959833115419869,0.0746329521736666,0.274649248611716,0.557419123707636,0.282769875095921,1.49433798912295,2.02484724309677,0.530509253973814,0.235582766706843,0.50889634239122,0.273313575684377
"Slco3a1",1.245422668618,1.08619979721808,-0.159222871399916,0.207434718022132,-0.0124529033774195,-0.219887621399552,0.670264787407808,0.699052584172694,0.0287877967648861,0.617718255823594,0.422221367185727,-0.195496888637867
"Egln3",0.539462066858125,0.534988157840168,-0.00447390901795671,0.230129603494242,0.402520283109797,0.172390679615555,0.74667244934981,1.10056190325381,0.353889453903999,0.143634660087118,0.442416853943941,0.298782193856823
"Adtrp",0.723709732805395,0.687256521243517,-0.0364532115618779,-0.6413073099015,-0.405335657724024,0.235971652177476,-0.391168879649766,0.627208693468241,1.01837757311801,0.721832954508186,0.629255888282456,-0.0925770662257302
"Grem2",-0.0928550214275027,0.0563037156715506,0.149158737099053,-0.229359984197082,0.0247717877677596,0.254131771964842,0.730517190010874,0.800735079600909,0.0702178895900347,1.14043218928931,1.01740856434052,-0.123023624948798
"Gsap",1.06644293173502,1.47247922418168,0.406036292446664,0.553354598668545,0.771917225758972,0.218562627090427,1.53902678195639,2.02106696720466,0.482040185248273,-0.0218455455933648,1.06781416660851,1.08965971220187
"Timp1",1.23862344229993,1.1682381735961,-0.0703852687038267,0.560131232321548,0.50093373138466,-0.0591975009368888,0.87206752236481,0.893422648956633,0.0213551265918231,0.97748000164047,1.00180902964191,0.0243290280014439
"F2rl1",0.376690280183895,0.756515675100095,0.3798253949162,-0.138290012304493,0.0951335637686161,0.233423576073109,0.0866772036736005,0.145401782132223,0.0587245784586222,0.25079880832636,0.90582379788673,0.65502498956037
"Rab15",0.547993585385,0.569248114302306,0.021254528917306,0.325258477279126,0.322140886840934,-0.00311759043819243,0.369949853508671,0.723249325730972,0.353299472222302,0.0630084712256962,-0.0950886703263876,-0.158097141552084
"Il1rl1",0.709623940040206,0.722642944514914,0.0130190044747079,-0.11462315606682,0.270078758536915,0.384701914603736,0.600186712976564,0.830123796006146,0.229937083029582,0.578647521837588,0.814477550031553,0.235830028193964
"Slc6a12",1.02541902575875,1.67402918396206,0.648610158203309,0.71230666099625,0.820552117504196,0.108245456507946,0.871069903953472,1.47477236100445,0.603702457050976,1.73206357393184,2.08884541902795,0.356781845096107
"Exoc3l4",0.945674415877277,1.25930382374627,0.313629407868995,0.394646325975953,0.745233828051704,0.350587502075751,0.683733922391345,1.27011596877441,0.586382046383066,0.376412894677737,1.29713362949198,0.920720734814247
"Flt1",0.700448366343816,0.636932619486659,-0.0635157468571578,0.127948512188212,0.181494484609501,0.0535459724212888,0.592393661727698,0.736649114648894,0.144255452921196,0.440736251627269,0.680402428052021,0.239666176424752
"Nptx1",0.0682529643290334,0.158915563301642,0.0906625989726089,-0.553535302228761,0.488765978596473,1.04230128082523,-1.24848771919067,-1.01609268426658,0.23239503492409,-0.111303078293252,0.394942671303535,0.506245749596786
"Mmp9",1.83350095633651,2.02423567976606,0.190734723429552,0.585733605856696,0.377166099134464,-0.208567506722232,3.41744196221448,4.38348520928412,0.966043247069648,0.929348806034999,1.72829230765405,0.798943501619055
"Acpp",2.12295770886241,1.7639168024396,-0.359040906422808,0.57302787073329,0.306813875830191,-0.266213994903098,1.84344557063049,2.75626105470808,0.912815484077589,0.853880726851602,0.298212420255075,-0.555668306596527
"Kcnq5",-0.483317504329093,-0.500163409599347,-0.0168459052702541,0.528855671273984,0.0389634030567892,-0.489892268217195,0.997225259267885,1.13579214467224,0.138566885404355,0.232289061937919,0.146563828797994,-0.0857252331399248
"Pilra",2.913383968311,3.06442916218787,0.15104519387687,1.22501866219498,1.32787425032399,0.102855588129008,2.73762987222423,1.84146445015734,-0.896165422066887,2.74288749339757,4.01114371746706,1.26825622406949
"Prokr2",1.30684645488856,0.722582472870908,-0.584263982017651,1.05428291555864,-0.267528893667786,-1.32181180922643,0.372775543009163,0.767774137048103,0.39499859403894,1.38370154516323,-0.0426524171682162,-1.42635396233145
"Mmp1b",1.58885695945266,1.5989860998895,0.0101291404368406,0.391069943323459,0.471883686730471,0.0808137434070124,1.67168714629731,2.36022343639033,0.688536290093023,1.36763196362926,1.62030235401218,0.252670390382921
"Mmp3",3.43657805829121,3.706662440921,0.270084382629794,0.977046125513486,0.301276959273397,-0.675769166240089,2.53251741078127,4.01960665585946,1.48708924507818,2.696371461701,2.59916447044492,-0.0972069912560793
"Rasl12",0.777072855451681,0.847417346269739,0.0703444908180571,0.837383672812968,0.150429487034824,-0.686954185778144,1.21932684538316,1.70582074863066,0.486493903247494,0.23479500110051,-0.356452714411216,-0.591247715511725
"Rbfox1",0.919314982435384,1.63453429013824,0.715219307702852,0.190694627830396,0.23113363466845,0.0404390068380536,0.258101286470221,0.205564334148625,-0.0525369523215959,0.639532897761977,0.856162001379094,0.216629103617117
"U90926",2.05043146274519,1.50453997478702,-0.545891487958164,0.481049621005316,0.0882619915871684,-0.392787629418148,2.50884714885614,2.97425828344561,0.465411134589472,2.87710470109921,2.9315990410497,0.0544943399504881
"Gm16685",1.53776800882746,1.16449981418806,-0.373268194639397,0.966592820054996,0.298077740387205,-0.668515079667792,1.5492770701655,1.99871156718693,0.449434497021431,1.38751327726539,0.765623896905242,-0.621889380360144
"Tmem132e",1.75111975030202,2.58253936556454,0.831419615262523,0.701507101633672,1.05057615397375,0.349069052340075,1.94057177907521,2.8717890059003,0.931217226825089,0.663245480011152,1.54215858309087,0.878913103079714
"Fpr2",3.57465329227425,4.16953922280906,0.594885930534818,2.97973654506946,2.61357227224794,-0.366164272821519,2.88174028527258,3.55397649467931,0.672236209406724,3.3286495759375,4.78878004011001,1.46013046417251
"Itgal",3.03316126925917,3.28894303294731,0.255781763688147,1.38778087999678,1.71928862150164,0.331507741504856,2.11101496569893,2.70016648950217,0.589151523803241,3.17092164441632,4.32726643613226,1.15634479171594
"Kcnn3",1.665503558707,0.88286909506086,-0.782634463646139,0.532450261241382,-0.291743032623715,-0.824193293865097,2.13426552349944,1.82109203665211,-0.313173486847333,0.924302212897844,0.0732374902974469,-0.851064722600397
"Ptges",2.7001667499508,2.90955442247538,0.209387672524577,1.60396858402881,1.18021002144524,-0.423758562583569,3.06053206243599,3.72498266356595,0.664450601129966,2.27263448927974,2.53665176484176,0.264017275562026
"Fpr1",4.74471785876851,5.23457350250924,0.489855643740732,2.23567899097645,3.21063336874298,0.974954377766532,3.32076225747523,3.23303459041031,-0.0877276670649214,3.84520597600013,4.87836201578415,1.03315603978402
"Ccl5",4.485423967257,5.28607653790245,0.800652570645447,0.435597330524884,1.17486126335032,0.739263932825434,4.09741771088448,6.5892640494012,2.49184633851671,2.05260941643168,3.50576514627792,1.45315572984623
"Lcn2",4.58991260718563,3.08730680840435,-1.50260579878128,2.08262327417884,-0.447656698300061,-2.5302799724789,3.93116371893641,3.93116371893641,0,2.73033559377977,-0.0266652015631748,-2.75700079534294
"Steap4",2.53328034482764,2.03734754118014,-0.495932803647493,3.49275303750399,0.194476233112154,-3.29827680439184,2.52199559433692,2.62509062221533,0.103095027878405,1.65213699131368,0.0282637660994092,-1.62387322521427
