"",Control_Lps_0,Control_Lps_0.5,Control_Lps_1,Control_Lps_2,Control_Lps_4,Control_Lps_8,Control_Tnf_0,Control_Tnf_0.5,Control_Tnf_1,Control_Tnf_2,Control_Tnf_4,Control_Tnf_8,Mutant_Lps_0,Mutant_Lps_0.5,Mutant_Lps_1,Mutant_Lps_2,Mutant_Lps_4,Mutant_Lps_8,Mutant_Tnf_0,Mutant_Tnf_0.5,Mutant_Tnf_1,Mutant_Tnf_2,Mutant_Tnf_4,Mutant_Tnf_8
Zc3h12c,5.02072392937683,7.95403631545257,13.1665685863899,13.352976422059,10.9576468797738,4.50049093729871,5.02072392937683,8.66559641633597,8.45340718104567,5.63713710011297,4.63242156041777,3.6640411870905,4.68806020840052,13.7060354105931,12.3331730834291,15.1256980367561,14.5514267885475,9.94350026349824,4.68806020840052,8.62605349971391,9.92790118480266,12.1992715144374,5.53748909986131,4.79374083838636
Ccl1,0,0,0.0639518777488855,0.542257786583154,0.132250678320011,0,0,0.141316420620385,0.16413490789791,0,0,0,0,0,0.111444362457588,0.529612916111353,0.0521044943090775,0,0,0.0753174059165648,0.543544863557052,0.520365086729456,0.173766814533427,0
St3gal1,8.58401475575783,6.75684690718559,8.54003240657529,19.7780777231472,13.4810929415552,8.44281048459904,8.58401475575783,7.3705017852264,13.3641923611111,12.7544373431836,6.33663939407317,6.27029879273733,6.38077728108091,8.13869393423298,10.4863220748408,20.3393471258809,18.59580658188,13.4808822413765,6.38077728108091,7.35541325248912,16.5316144499631,20.0495812753188,11.5196940654647,12.0634682710136
Cx3cl1,1.38007328058156,1.37341890674565,3.71809111467826,14.4928435275211,8.49159563713071,1.1614397855623,1.38007328058156,3.54370551986256,5.20824379042719,4.86196909009129,1.86508852288005,0.865756071830252,3.54120193191776,1.98937870266507,2.63442090142799,26.3500815102763,16.4780463252457,2.65091025510782,3.54120193191776,5.29313991580302,7.54060651982322,23.3230300411049,7.77123809441161,1.44160108668351
Gch1,0.985626986370232,1.96396950010422,4.96817364080252,7.56106019511821,4.1209073075005,2.96278438074251,0.985626986370232,3.49858717587065,4.99764670975206,2.24575276970143,0.875624320982807,0.669747911954714,1.10136990561006,2.99824753513413,6.7073241346569,13.4225264454325,14.723303085775,9.25306584975396,1.10136990561006,6.46194844286211,11.5342318675623,11.652557384548,5.85957353274693,2.88943612401214
Adtrp,0.0326534095076215,0,0.224281270743316,0.515047898266759,0.231903669089642,0.0724483333030248,0.0326534095076215,0.0929252221825568,0.335782035241924,0.109829825101714,0.0691754680500851,0,0.0418935423426805,0,0.0977097315551543,0.522385130662942,0.913660599690633,0.296970504869856,0.0418935423426805,0.165087837357829,0.885034956274005,0.736993756752939,0.0761757186583437,0.49458334839216
Gbp2,1.12215596171184,1.31388991388361,4.21507944638223,49.1003721404173,19.3634494253523,8.55846328470788,1.12215596171184,5.42218917659973,16.6908761746805,25.7129256194806,7.28036058735705,2.75330859526838,1.9345958309327,2.62505753720431,7.08298465408856,91.9110615036697,84.82514340003,38.0317590504306,1.9345958309327,6.0988538859322,41.6741389738243,96.4848636291712,44.0940543673296,4.78031711693185
Il1rl1,13.2715411157105,19.6728999812477,42.3256235702891,105.761892361545,30.1531450652394,32.0012085800753,13.2715411157105,54.3517476868751,64.523922650248,51.902900491368,18.2736822292539,19.3369241966275,14.5969765598232,18.3767181623134,52.1972642623067,104.247304985534,32.9268887389727,45.9170935582347,14.5969765598232,56.5769189253443,78.7675778477178,110.685971452862,30.5127620009822,21.129054047253
Slc7a2,11.387257276982,13.0275744761819,7.06511782297852,66.0116838798437,23.9906566972747,13.0932180966936,11.387257276982,16.3999369131075,18.1328915425422,33.3713084326391,5.54495709643464,3.45871458636712,7.5835979269702,11.4647833100363,15.1875364581166,58.8268814800848,59.4409382959038,50.397942748862,7.5835979269702,15.0300521277805,40.7169291536817,53.5533736675835,17.7098914467945,7.31452768120206
Timp1,24.441959541036,30.5864102475247,87.6937242916378,228.688316169312,39.1627321175133,53.5681997411034,24.441959541036,138.171573271185,123.189656046458,104.099998178868,24.8374206432623,24.7350081119639,31.868342176217,25.9835240641457,92.0175895246591,210.168506185061,86.1824765217194,76.1299607267355,31.868342176217,102.273997432115,138.584790219095,156.442417232064,56.5560103635384,45.1474394376897
Tmem158,0.203763308290054,0.257922962309715,0.524833712657424,0.865306088809512,0.452225544082139,0,0.203763308290054,0.434902916288571,0.0748336406486044,0.385514100292073,0.107916925329867,0.585308772519735,0.326779305455897,0.346664117342328,0.457295083132841,0.452747184709799,1.14028218954461,0,0.326779305455897,0.360562512215472,0.63724403584625,0.875995658526973,1.06953875654365,0.771572867988231
Fpr1,0,0.134961501728226,0.114427491228935,0.646832173421698,0.709898467386947,0.591406031978166,0,0,0.0978941583107121,0,0.141172292047832,0,0.17099146738659,0.777413359391773,0.29910690482858,0.829170221664894,1.49166824191184,2.1211858493612,0.17099146738659,0.202145318674103,0.138935884955401,0.214863738751234,0.93274981184975,3.02801557557919
